correctionTimer ; 161.314 ; 3.36071 ; setSolutionTimer ; 12.7721 ; 0.266085 ; cycleWatch ; 6134.45 ; 766.806 ; setupWatch ; 38.5957 ; 38.5957 ; restrictionTimer ; 294.944 ; 6.14467 ; preSmoothTimer ; 2451.22 ; 51.0671 ; upResidualTimer ; 426.113 ; 8.87734 ; postSmoothTimer ; 2432.57 ; 50.6786 ; commTimer ; 3740.37 ; 4.48486 ; timeToSolveWatch ; 6324.38 ; 6324.38 ;
correctionTimer ; 162.273 ; 3.38069 ; setSolutionTimer ; 13.0507 ; 0.27189 ; cycleWatch ; 6140.98 ; 767.622 ; setupWatch ; 38.24 ; 38.24 ; restrictionTimer ; 294.927 ; 6.14432 ; preSmoothTimer ; 2454.01 ; 51.1253 ; upResidualTimer ; 427.087 ; 8.89764 ; postSmoothTimer ; 2432.48 ; 50.6766 ; commTimer ; 3728.61 ; 4.47075 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 161.781 ; 3.37044 ; setSolutionTimer ; 13.0023 ; 0.270882 ; cycleWatch ; 6138.39 ; 767.298 ; setupWatch ; 38.7943 ; 38.7943 ; restrictionTimer ; 295.249 ; 6.15103 ; preSmoothTimer ; 2455.59 ; 51.1581 ; upResidualTimer ; 425.298 ; 8.86038 ; postSmoothTimer ; 2432.13 ; 50.6693 ; commTimer ; 3745.32 ; 4.49079 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 162.303 ; 3.38132 ; setSolutionTimer ; 12.4745 ; 0.259885 ; cycleWatch ; 6140.75 ; 767.594 ; setupWatch ; 39.0145 ; 39.0145 ; restrictionTimer ; 296.021 ; 6.16711 ; preSmoothTimer ; 2454.07 ; 51.1264 ; upResidualTimer ; 426.509 ; 8.88561 ; postSmoothTimer ; 2432.14 ; 50.6696 ; commTimer ; 3733.21 ; 4.47627 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 243.718 ; 5.07745 ; setSolutionTimer ; 17.1417 ; 0.357119 ; cycleWatch ; 6242.63 ; 780.329 ; setupWatch ; 40.1741 ; 40.1741 ; restrictionTimer ; 236.852 ; 4.93442 ; preSmoothTimer ; 2493.32 ; 51.9441 ; upResidualTimer ; 442.154 ; 9.21154 ; postSmoothTimer ; 2436.39 ; 50.7581 ; commTimer ; 2827.35 ; 3.3901 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 244.692 ; 5.09775 ; setSolutionTimer ; 16.0734 ; 0.334862 ; cycleWatch ; 6244.97 ; 780.621 ; setupWatch ; 38.5927 ; 38.5927 ; restrictionTimer ; 237.716 ; 4.95242 ; preSmoothTimer ; 2492.71 ; 51.9314 ; upResidualTimer ; 442.893 ; 9.22695 ; postSmoothTimer ; 2436.74 ; 50.7655 ; commTimer ; 2807.72 ; 3.36658 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 244.334 ; 5.09029 ; setSolutionTimer ; 17.1451 ; 0.35719 ; cycleWatch ; 6242.68 ; 780.335 ; setupWatch ; 38.5823 ; 38.5823 ; restrictionTimer ; 236.32 ; 4.92334 ; preSmoothTimer ; 2492.99 ; 51.9373 ; upResidualTimer ; 443 ; 9.22916 ; postSmoothTimer ; 2435.7 ; 50.7438 ; commTimer ; 2831.66 ; 3.39528 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 243.907 ; 5.0814 ; setSolutionTimer ; 17.1898 ; 0.358121 ; cycleWatch ; 6244.84 ; 780.605 ; setupWatch ; 39.163 ; 39.163 ; restrictionTimer ; 238.133 ; 4.9611 ; preSmoothTimer ; 2491.55 ; 51.9074 ; upResidualTimer ; 442.512 ; 9.219 ; postSmoothTimer ; 2437.47 ; 50.7806 ; commTimer ; 2810.86 ; 3.37034 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 243.295 ; 5.06865 ; setSolutionTimer ; 17.2823 ; 0.360048 ; cycleWatch ; 6247.75 ; 780.968 ; setupWatch ; 38.0439 ; 38.0439 ; restrictionTimer ; 235.912 ; 4.91484 ; preSmoothTimer ; 2492.64 ; 51.9299 ; upResidualTimer ; 443.746 ; 9.24472 ; postSmoothTimer ; 2441.66 ; 50.8679 ; commTimer ; 2832.64 ; 3.39646 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 244.629 ; 5.09643 ; setSolutionTimer ; 17.0098 ; 0.354371 ; cycleWatch ; 6249.23 ; 781.154 ; setupWatch ; 38.0476 ; 38.0476 ; restrictionTimer ; 237.157 ; 4.94077 ; preSmoothTimer ; 2489.3 ; 51.8605 ; upResidualTimer ; 446.053 ; 9.29277 ; postSmoothTimer ; 2442.42 ; 50.8838 ; commTimer ; 2815.48 ; 3.37587 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 242.625 ; 5.05469 ; setSolutionTimer ; 17.5884 ; 0.366426 ; cycleWatch ; 6247.9 ; 780.988 ; setupWatch ; 38.0597 ; 38.0597 ; restrictionTimer ; 236.463 ; 4.92631 ; preSmoothTimer ; 2492.29 ; 51.9227 ; upResidualTimer ; 443.229 ; 9.23394 ; postSmoothTimer ; 2442.32 ; 50.8817 ; commTimer ; 2839.92 ; 3.40518 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 244.079 ; 5.08498 ; setSolutionTimer ; 16.2982 ; 0.339545 ; cycleWatch ; 6249.17 ; 781.146 ; setupWatch ; 38.9494 ; 38.9494 ; restrictionTimer ; 238.296 ; 4.9645 ; preSmoothTimer ; 2491.45 ; 51.9053 ; upResidualTimer ; 443.477 ; 9.23911 ; postSmoothTimer ; 2442.87 ; 50.8932 ; commTimer ; 2811.57 ; 3.37119 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 244.146 ; 5.08638 ; setSolutionTimer ; 16.897 ; 0.352021 ; cycleWatch ; 6251.57 ; 781.447 ; setupWatch ; 38.9811 ; 38.9811 ; restrictionTimer ; 236.971 ; 4.9369 ; preSmoothTimer ; 2490.65 ; 51.8886 ; upResidualTimer ; 445.197 ; 9.27493 ; postSmoothTimer ; 2442.57 ; 50.887 ; commTimer ; 2838.38 ; 3.40334 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 245.333 ; 5.1111 ; setSolutionTimer ; 16.4 ; 0.341666 ; cycleWatch ; 6252.98 ; 781.622 ; setupWatch ; 38.1995 ; 38.1995 ; restrictionTimer ; 238.582 ; 4.97046 ; preSmoothTimer ; 2490.4 ; 51.8833 ; upResidualTimer ; 444.288 ; 9.25601 ; postSmoothTimer ; 2443.71 ; 50.9107 ; commTimer ; 2818.99 ; 3.38009 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
correctionTimer ; 243.498 ; 5.07288 ; setSolutionTimer ; 17.1765 ; 0.357843 ; cycleWatch ; 6252.22 ; 781.528 ; setupWatch ; 38.5332 ; 38.5332 ; restrictionTimer ; 237.525 ; 4.94844 ; preSmoothTimer ; 2489.92 ; 51.8734 ; upResidualTimer ; 445.055 ; 9.27197 ; postSmoothTimer ; 2443.38 ; 50.9038 ; commTimer ; 2841.09 ; 3.40658 ; timeToSolveWatch ; 6323.97 ; 6323.97 ;
