correctionTimer ; 127.2 ; 2.65 ; setSolutionTimer ; 4.31058 ; 0.0898038 ; cycleWatch ; 6035.09 ; 754.387 ; setupWatch ; 110.848 ; 110.848 ; restrictionTimer ; 220.798 ; 4.59996 ; preSmoothTimer ; 2359.92 ; 49.1649 ; upResidualTimer ; 406.358 ; 8.46578 ; postSmoothTimer ; 2334.78 ; 48.6413 ; commTimer ; 3651.18 ; 4.37791 ; timeToSolveWatch ; 6181.33 ; 6181.33 ;
correctionTimer ; 127.151 ; 2.64899 ; setSolutionTimer ; 4.13083 ; 0.0860589 ; cycleWatch ; 6041.02 ; 755.127 ; setupWatch ; 112.141 ; 112.141 ; restrictionTimer ; 222.741 ; 4.64044 ; preSmoothTimer ; 2363.72 ; 49.2442 ; upResidualTimer ; 405.606 ; 8.45012 ; postSmoothTimer ; 2334.67 ; 48.6391 ; commTimer ; 3662.14 ; 4.39106 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.199 ; 2.64997 ; setSolutionTimer ; 4.26722 ; 0.0889004 ; cycleWatch ; 6041.5 ; 755.188 ; setupWatch ; 110.799 ; 110.799 ; restrictionTimer ; 224.519 ; 4.67747 ; preSmoothTimer ; 2362.13 ; 49.2109 ; upResidualTimer ; 405.107 ; 8.43974 ; postSmoothTimer ; 2333.98 ; 48.6247 ; commTimer ; 3659.7 ; 4.38812 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 126.913 ; 2.64403 ; setSolutionTimer ; 4.23618 ; 0.0882537 ; cycleWatch ; 6041.05 ; 755.131 ; setupWatch ; 111.012 ; 111.012 ; restrictionTimer ; 219.408 ; 4.571 ; preSmoothTimer ; 2363.78 ; 49.2455 ; upResidualTimer ; 408.414 ; 8.50863 ; postSmoothTimer ; 2333.66 ; 48.6178 ; commTimer ; 3658.02 ; 4.38612 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.253 ; 2.65111 ; setSolutionTimer ; 4.09527 ; 0.085318 ; cycleWatch ; 6043.72 ; 755.465 ; setupWatch ; 110.166 ; 110.166 ; restrictionTimer ; 223.62 ; 4.65876 ; preSmoothTimer ; 2361.81 ; 49.2043 ; upResidualTimer ; 407.238 ; 8.48413 ; postSmoothTimer ; 2340.19 ; 48.7539 ; commTimer ; 3663.41 ; 4.39258 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.299 ; 2.65207 ; setSolutionTimer ; 4.15079 ; 0.0864748 ; cycleWatch ; 6045.43 ; 755.679 ; setupWatch ; 112.221 ; 112.221 ; restrictionTimer ; 222.107 ; 4.62723 ; preSmoothTimer ; 2363.17 ; 49.2327 ; upResidualTimer ; 407.644 ; 8.49259 ; postSmoothTimer ; 2340.67 ; 48.764 ; commTimer ; 3665.11 ; 4.39462 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.281 ; 2.65168 ; setSolutionTimer ; 4.1468 ; 0.0863917 ; cycleWatch ; 6045.42 ; 755.678 ; setupWatch ; 111.335 ; 111.335 ; restrictionTimer ; 225.657 ; 4.70119 ; preSmoothTimer ; 2360.32 ; 49.1733 ; upResidualTimer ; 406.893 ; 8.47693 ; postSmoothTimer ; 2340.1 ; 48.7521 ; commTimer ; 3666.94 ; 4.39681 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.085 ; 2.64761 ; setSolutionTimer ; 4.09046 ; 0.0852179 ; cycleWatch ; 6047.2 ; 755.9 ; setupWatch ; 111.059 ; 111.059 ; restrictionTimer ; 217.61 ; 4.53353 ; preSmoothTimer ; 2364.55 ; 49.2614 ; upResidualTimer ; 410.429 ; 8.5506 ; postSmoothTimer ; 2338.69 ; 48.7226 ; commTimer ; 3663.88 ; 4.39315 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.183 ; 2.64965 ; setSolutionTimer ; 4.22903 ; 0.0881048 ; cycleWatch ; 6045.57 ; 755.696 ; setupWatch ; 108.028 ; 108.028 ; restrictionTimer ; 217.247 ; 4.52599 ; preSmoothTimer ; 2365.22 ; 49.2755 ; upResidualTimer ; 412.661 ; 8.5971 ; postSmoothTimer ; 2340.15 ; 48.7531 ; commTimer ; 3663.55 ; 4.39274 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.27 ; 2.65146 ; setSolutionTimer ; 4.32881 ; 0.0901836 ; cycleWatch ; 6045.87 ; 755.734 ; setupWatch ; 107.896 ; 107.896 ; restrictionTimer ; 217.582 ; 4.53296 ; preSmoothTimer ; 2365.21 ; 49.2753 ; upResidualTimer ; 411.817 ; 8.57951 ; postSmoothTimer ; 2341.9 ; 48.7896 ; commTimer ; 3662.05 ; 4.39095 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
correctionTimer ; 127.256 ; 2.65117 ; setSolutionTimer ; 4.2485 ; 0.0885104 ; cycleWatch ; 6045.23 ; 755.654 ; setupWatch ; 108.758 ; 108.758 ; restrictionTimer ; 222.241 ; 4.63001 ; preSmoothTimer ; 2362.33 ; 49.2153 ; upResidualTimer ; 410.407 ; 8.55015 ; postSmoothTimer ; 2341.22 ; 48.7755 ; commTimer ; 3664.1 ; 4.3934 ; timeToSolveWatch ; 6180.99 ; 6180.99 ;
