correctionTimer ; 139.192 ; 2.57762 ; setSolutionTimer ; 4.63392 ; 0.0858133 ; cycleWatch ; 4394.9 ; 488.322 ; setupWatch ; 98.0315 ; 98.0315 ; restrictionTimer ; 286.105 ; 5.29824 ; preSmoothTimer ; 1367.32 ; 25.3208 ; upResidualTimer ; 470.211 ; 8.7076 ; postSmoothTimer ; 1284.36 ; 23.7844 ; commTimer ; 2796.05 ; 4.34169 ; timeToSolveWatch ; 4627.78 ; 4627.78 ;
correctionTimer ; 145.888 ; 2.70163 ; setSolutionTimer ; 5.4307 ; 0.100569 ; cycleWatch ; 4438.75 ; 493.195 ; setupWatch ; 100.716 ; 100.716 ; restrictionTimer ; 261.622 ; 4.84486 ; preSmoothTimer ; 1397.23 ; 25.8746 ; upResidualTimer ; 470.855 ; 8.71955 ; postSmoothTimer ; 1322.15 ; 24.4843 ; commTimer ; 2845.96 ; 4.4192 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.874 ; 2.70137 ; setSolutionTimer ; 5.44316 ; 0.100799 ; cycleWatch ; 4461.27 ; 495.697 ; setupWatch ; 102.143 ; 102.143 ; restrictionTimer ; 274.997 ; 5.09255 ; preSmoothTimer ; 1370.79 ; 25.385 ; upResidualTimer ; 485.483 ; 8.99043 ; postSmoothTimer ; 1331.96 ; 24.666 ; commTimer ; 2903.33 ; 4.50828 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.913 ; 2.70209 ; setSolutionTimer ; 5.24905 ; 0.0972047 ; cycleWatch ; 4484.59 ; 498.288 ; setupWatch ; 100.7 ; 100.7 ; restrictionTimer ; 267.873 ; 4.96062 ; preSmoothTimer ; 1382.43 ; 25.6005 ; upResidualTimer ; 483.91 ; 8.9613 ; postSmoothTimer ; 1360.1 ; 25.1871 ; commTimer ; 2983.24 ; 4.63236 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 146.005 ; 2.7038 ; setSolutionTimer ; 5.20254 ; 0.0963433 ; cycleWatch ; 4503.56 ; 500.396 ; setupWatch ; 103.741 ; 103.741 ; restrictionTimer ; 276.326 ; 5.11714 ; preSmoothTimer ; 1380.99 ; 25.574 ; upResidualTimer ; 481.709 ; 8.92053 ; postSmoothTimer ; 1378.62 ; 25.5301 ; commTimer ; 2869.47 ; 4.4557 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.871 ; 2.70131 ; setSolutionTimer ; 5.62909 ; 0.104242 ; cycleWatch ; 4488.3 ; 498.7 ; setupWatch ; 101.62 ; 101.62 ; restrictionTimer ; 266.705 ; 4.93899 ; preSmoothTimer ; 1390.74 ; 25.7545 ; upResidualTimer ; 480.839 ; 8.90442 ; postSmoothTimer ; 1365.49 ; 25.2868 ; commTimer ; 2804.26 ; 4.35444 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.9 ; 2.70184 ; setSolutionTimer ; 5.62402 ; 0.104148 ; cycleWatch ; 4486.88 ; 498.543 ; setupWatch ; 104.693 ; 104.693 ; restrictionTimer ; 266.496 ; 4.93511 ; preSmoothTimer ; 1389.92 ; 25.7392 ; upResidualTimer ; 481.689 ; 8.92016 ; postSmoothTimer ; 1363.12 ; 25.243 ; commTimer ; 2799.65 ; 4.34729 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.936 ; 2.70252 ; setSolutionTimer ; 5.22919 ; 0.0968368 ; cycleWatch ; 4497.9 ; 499.766 ; setupWatch ; 103.744 ; 103.744 ; restrictionTimer ; 272.31 ; 5.04278 ; preSmoothTimer ; 1379.47 ; 25.5457 ; upResidualTimer ; 486.901 ; 9.01668 ; postSmoothTimer ; 1372.57 ; 25.418 ; commTimer ; 2839.76 ; 4.40957 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.914 ; 2.7021 ; setSolutionTimer ; 5.46848 ; 0.101268 ; cycleWatch ; 4501.5 ; 500.166 ; setupWatch ; 101.567 ; 101.567 ; restrictionTimer ; 271.756 ; 5.03252 ; preSmoothTimer ; 1381.09 ; 25.5757 ; upResidualTimer ; 488.705 ; 9.0501 ; postSmoothTimer ; 1375.62 ; 25.4744 ; commTimer ; 2842.28 ; 4.41347 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.83 ; 2.70056 ; setSolutionTimer ; 5.56335 ; 0.103025 ; cycleWatch ; 4491.34 ; 499.038 ; setupWatch ; 103.925 ; 103.925 ; restrictionTimer ; 269.685 ; 4.99417 ; preSmoothTimer ; 1385.04 ; 25.6489 ; upResidualTimer ; 486.293 ; 9.00542 ; postSmoothTimer ; 1367.08 ; 25.3162 ; commTimer ; 2794.8 ; 4.33975 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
correctionTimer ; 145.9 ; 2.70186 ; setSolutionTimer ; 5.71143 ; 0.105767 ; cycleWatch ; 4492.58 ; 499.175 ; setupWatch ; 103.736 ; 103.736 ; restrictionTimer ; 268.056 ; 4.96401 ; preSmoothTimer ; 1385.89 ; 25.6647 ; upResidualTimer ; 486.92 ; 9.01703 ; postSmoothTimer ; 1370.31 ; 25.3762 ; commTimer ; 2807.87 ; 4.36004 ; timeToSolveWatch ; 4627.4 ; 4627.4 ;
