correctionTimer ; 145.457 ; 2.69365 ; setSolutionTimer ; 6.87522 ; 0.127319 ; cycleWatch ; 7227.09 ; 803.01 ; setupWatch ; 94.7107 ; 94.7107 ; restrictionTimer ; 435.465 ; 8.06418 ; preSmoothTimer ; 2162.7 ; 40.0499 ; upResidualTimer ; 745.292 ; 13.8017 ; postSmoothTimer ; 2158.96 ; 39.9808 ; commTimer ; 5256.44 ; 8.16218 ; timeToSolveWatch ; 7368.75 ; 7368.75 ;
correctionTimer ; 145.219 ; 2.68923 ; setSolutionTimer ; 6.74434 ; 0.124895 ; cycleWatch ; 7234.45 ; 803.828 ; setupWatch ; 91.178 ; 91.178 ; restrictionTimer ; 430.952 ; 7.9806 ; preSmoothTimer ; 2170.02 ; 40.1856 ; upResidualTimer ; 748.153 ; 13.8547 ; postSmoothTimer ; 2162.29 ; 40.0423 ; commTimer ; 5264.97 ; 8.17541 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 145.263 ; 2.69006 ; setSolutionTimer ; 6.65797 ; 0.123296 ; cycleWatch ; 7218.87 ; 802.096 ; setupWatch ; 92.3399 ; 92.3399 ; restrictionTimer ; 437.917 ; 8.10957 ; preSmoothTimer ; 2170.08 ; 40.1867 ; upResidualTimer ; 743.663 ; 13.7715 ; postSmoothTimer ; 2149.75 ; 39.8102 ; commTimer ; 5294.38 ; 8.22108 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 145.174 ; 2.68842 ; setSolutionTimer ; 6.97807 ; 0.129223 ; cycleWatch ; 7211.34 ; 801.26 ; setupWatch ; 92.3235 ; 92.3235 ; restrictionTimer ; 427.014 ; 7.90766 ; preSmoothTimer ; 2177.85 ; 40.3306 ; upResidualTimer ; 746.334 ; 13.821 ; postSmoothTimer ; 2147.7 ; 39.7722 ; commTimer ; 5263.41 ; 8.173 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.245 ; 2.72676 ; setSolutionTimer ; 6.94559 ; 0.128622 ; cycleWatch ; 7239.45 ; 804.383 ; setupWatch ; 92.9871 ; 92.9871 ; restrictionTimer ; 440.383 ; 8.15524 ; preSmoothTimer ; 2172.76 ; 40.2363 ; upResidualTimer ; 744.333 ; 13.784 ; postSmoothTimer ; 2165.22 ; 40.0967 ; commTimer ; 5453.93 ; 8.46884 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.832 ; 2.73764 ; setSolutionTimer ; 6.98825 ; 0.129412 ; cycleWatch ; 7242.6 ; 804.733 ; setupWatch ; 93.0315 ; 93.0315 ; restrictionTimer ; 440.637 ; 8.15995 ; preSmoothTimer ; 2174.6 ; 40.2704 ; upResidualTimer ; 743.686 ; 13.772 ; postSmoothTimer ; 2168.55 ; 40.1582 ; commTimer ; 5462.48 ; 8.48211 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.026 ; 2.72271 ; setSolutionTimer ; 6.9062 ; 0.127893 ; cycleWatch ; 7228.71 ; 803.189 ; setupWatch ; 93.5537 ; 93.5537 ; restrictionTimer ; 439.794 ; 8.14433 ; preSmoothTimer ; 2180.45 ; 40.3788 ; upResidualTimer ; 740.631 ; 13.7154 ; postSmoothTimer ; 2158.72 ; 39.9762 ; commTimer ; 5470.68 ; 8.49485 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.512 ; 2.73171 ; setSolutionTimer ; 7.0838 ; 0.131181 ; cycleWatch ; 7218.75 ; 802.083 ; setupWatch ; 93.5537 ; 93.5537 ; restrictionTimer ; 432.109 ; 8.00202 ; preSmoothTimer ; 2187.24 ; 40.5044 ; upResidualTimer ; 740.878 ; 13.72 ; postSmoothTimer ; 2153.49 ; 39.8795 ; commTimer ; 5445.84 ; 8.45628 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.286 ; 2.72753 ; setSolutionTimer ; 6.93833 ; 0.128488 ; cycleWatch ; 7239.07 ; 804.341 ; setupWatch ; 87.7106 ; 87.7106 ; restrictionTimer ; 429.854 ; 7.96026 ; preSmoothTimer ; 2175.81 ; 40.2927 ; upResidualTimer ; 749.552 ; 13.8806 ; postSmoothTimer ; 2163.4 ; 40.063 ; commTimer ; 5432.28 ; 8.43521 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.059 ; 2.72331 ; setSolutionTimer ; 6.86696 ; 0.127166 ; cycleWatch ; 7242.56 ; 804.729 ; setupWatch ; 92.498 ; 92.498 ; restrictionTimer ; 432.685 ; 8.01268 ; preSmoothTimer ; 2174.68 ; 40.2719 ; upResidualTimer ; 750.017 ; 13.8892 ; postSmoothTimer ; 2168.35 ; 40.1547 ; commTimer ; 5420.3 ; 8.41661 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.088 ; 2.72384 ; setSolutionTimer ; 6.85996 ; 0.127036 ; cycleWatch ; 7226.72 ; 802.968 ; setupWatch ; 94.3084 ; 94.3084 ; restrictionTimer ; 435.46 ; 8.06407 ; preSmoothTimer ; 2181.41 ; 40.3965 ; upResidualTimer ; 743.274 ; 13.7643 ; postSmoothTimer ; 2157.81 ; 39.9594 ; commTimer ; 5432.52 ; 8.43559 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 148.906 ; 2.75752 ; setSolutionTimer ; 7.19353 ; 0.133213 ; cycleWatch ; 7217.56 ; 801.951 ; setupWatch ; 94.2786 ; 94.2786 ; restrictionTimer ; 429.44 ; 7.95259 ; preSmoothTimer ; 2188.88 ; 40.5349 ; upResidualTimer ; 741.972 ; 13.7402 ; postSmoothTimer ; 2149.96 ; 39.814 ; commTimer ; 5427.34 ; 8.42754 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.667 ; 2.73458 ; setSolutionTimer ; 6.85751 ; 0.126991 ; cycleWatch ; 7236.02 ; 804.003 ; setupWatch ; 92.6279 ; 92.6279 ; restrictionTimer ; 432.773 ; 8.01431 ; preSmoothTimer ; 2169.59 ; 40.1777 ; upResidualTimer ; 748.933 ; 13.8691 ; postSmoothTimer ; 2161.15 ; 40.0213 ; commTimer ; 5422.27 ; 8.41967 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
correctionTimer ; 147.279 ; 2.72738 ; setSolutionTimer ; 7.04731 ; 0.130506 ; cycleWatch ; 7240.06 ; 804.451 ; setupWatch ; 92.6715 ; 92.6715 ; restrictionTimer ; 430.684 ; 7.97563 ; preSmoothTimer ; 2173.03 ; 40.2412 ; upResidualTimer ; 749.226 ; 13.8746 ; postSmoothTimer ; 2165.14 ; 40.0951 ; commTimer ; 5417.08 ; 8.41161 ; timeToSolveWatch ; 7368.32 ; 7368.32 ;
