correctionTimer ; 143.183 ; 2.65154 ; setSolutionTimer ; 4.69076 ; 0.086866 ; cycleWatch ; 4135.42 ; 459.491 ; setupWatch ; 105.285 ; 105.285 ; restrictionTimer ; 248.782 ; 4.60707 ; preSmoothTimer ; 1312.94 ; 24.3137 ; upResidualTimer ; 453.419 ; 8.39665 ; postSmoothTimer ; 1293.51 ; 23.9538 ; commTimer ; 2494.06 ; 3.87276 ; timeToSolveWatch ; 4294.53 ; 4294.53 ;
correctionTimer ; 143.083 ; 2.64968 ; setSolutionTimer ; 4.66063 ; 0.086308 ; cycleWatch ; 4140.8 ; 460.089 ; setupWatch ; 106.845 ; 106.845 ; restrictionTimer ; 247.036 ; 4.57475 ; preSmoothTimer ; 1317.07 ; 24.3903 ; upResidualTimer ; 456.098 ; 8.44626 ; postSmoothTimer ; 1294.34 ; 23.9693 ; commTimer ; 2495.44 ; 3.87491 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 143.097 ; 2.64995 ; setSolutionTimer ; 4.64993 ; 0.0861098 ; cycleWatch ; 4140.49 ; 460.054 ; setupWatch ; 106.132 ; 106.132 ; restrictionTimer ; 249.138 ; 4.61367 ; preSmoothTimer ; 1314.01 ; 24.3336 ; upResidualTimer ; 457.013 ; 8.46321 ; postSmoothTimer ; 1293.99 ; 23.9628 ; commTimer ; 2496.3 ; 3.87624 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 142.539 ; 2.63962 ; setSolutionTimer ; 4.77711 ; 0.0884651 ; cycleWatch ; 4141.49 ; 460.165 ; setupWatch ; 106.073 ; 106.073 ; restrictionTimer ; 244.801 ; 4.53335 ; preSmoothTimer ; 1314.12 ; 24.3355 ; upResidualTimer ; 461.177 ; 8.54031 ; postSmoothTimer ; 1295.1 ; 23.9834 ; commTimer ; 2476.83 ; 3.84601 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 143.058 ; 2.64923 ; setSolutionTimer ; 4.73998 ; 0.0877773 ; cycleWatch ; 4147.57 ; 460.841 ; setupWatch ; 106.224 ; 106.224 ; restrictionTimer ; 246.369 ; 4.56239 ; preSmoothTimer ; 1316.87 ; 24.3865 ; upResidualTimer ; 456.606 ; 8.45566 ; postSmoothTimer ; 1303.3 ; 24.1352 ; commTimer ; 2500.98 ; 3.8835 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 142.967 ; 2.64754 ; setSolutionTimer ; 4.73739 ; 0.0877294 ; cycleWatch ; 4148.58 ; 460.953 ; setupWatch ; 106.676 ; 106.676 ; restrictionTimer ; 245.547 ; 4.54716 ; preSmoothTimer ; 1315 ; 24.3518 ; upResidualTimer ; 459.634 ; 8.51175 ; postSmoothTimer ; 1303.19 ; 24.1331 ; commTimer ; 2511.65 ; 3.90007 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 142.908 ; 2.64644 ; setSolutionTimer ; 4.65679 ; 0.0862369 ; cycleWatch ; 4147.41 ; 460.823 ; setupWatch ; 106.658 ; 106.658 ; restrictionTimer ; 249.288 ; 4.61644 ; preSmoothTimer ; 1312.59 ; 24.3073 ; upResidualTimer ; 458.596 ; 8.49251 ; postSmoothTimer ; 1301.33 ; 24.0988 ; commTimer ; 2505.84 ; 3.89105 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 142.692 ; 2.64245 ; setSolutionTimer ; 4.76956 ; 0.0883251 ; cycleWatch ; 4149.1 ; 461.011 ; setupWatch ; 106.403 ; 106.403 ; restrictionTimer ; 245.233 ; 4.54134 ; preSmoothTimer ; 1311.85 ; 24.2936 ; upResidualTimer ; 462.639 ; 8.56739 ; postSmoothTimer ; 1302.31 ; 24.1169 ; commTimer ; 2482.62 ; 3.85499 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 143.096 ; 2.64992 ; setSolutionTimer ; 4.69267 ; 0.0869013 ; cycleWatch ; 4149.04 ; 461.004 ; setupWatch ; 107.585 ; 107.585 ; restrictionTimer ; 245.963 ; 4.55487 ; preSmoothTimer ; 1320.04 ; 24.4451 ; upResidualTimer ; 456.973 ; 8.46245 ; postSmoothTimer ; 1305.27 ; 24.1717 ; commTimer ; 2487.97 ; 3.86331 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 142.969 ; 2.64757 ; setSolutionTimer ; 4.69549 ; 0.0869536 ; cycleWatch ; 4151.12 ; 461.235 ; setupWatch ; 109.051 ; 109.051 ; restrictionTimer ; 243.906 ; 4.51678 ; preSmoothTimer ; 1320.49 ; 24.4535 ; upResidualTimer ; 458.601 ; 8.49262 ; postSmoothTimer ; 1305.26 ; 24.1715 ; commTimer ; 2499.57 ; 3.88132 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
correctionTimer ; 143.034 ; 2.64878 ; setSolutionTimer ; 4.69008 ; 0.0868534 ; cycleWatch ; 4149.59 ; 461.066 ; setupWatch ; 107.478 ; 107.478 ; restrictionTimer ; 248.619 ; 4.60406 ; preSmoothTimer ; 1316.98 ; 24.3885 ; upResidualTimer ; 457.582 ; 8.47374 ; postSmoothTimer ; 1303.01 ; 24.1297 ; commTimer ; 2496.6 ; 3.8767 ; timeToSolveWatch ; 4294.11 ; 4294.11 ;
