correctionTimer ; 256.504 ; 3.05362 ; setSolutionTimer ; 12.6567 ; 0.150675 ; cycleWatch ; 6077.88 ; 434.134 ; setupWatch ; 49.0911 ; 49.0911 ; restrictionTimer ; 404.594 ; 4.81659 ; preSmoothTimer ; 1993.77 ; 23.7354 ; upResidualTimer ; 798.491 ; 9.50585 ; postSmoothTimer ; 1963.49 ; 23.3749 ; commTimer ; 2283.06 ; 2.40575 ; timeToSolveWatch ; 6273.52 ; 6273.52 ;
correctionTimer ; 259.139 ; 3.08498 ; setSolutionTimer ; 14.6953 ; 0.174944 ; cycleWatch ; 6088.31 ; 434.879 ; setupWatch ; 48.0507 ; 48.0507 ; restrictionTimer ; 403.288 ; 4.80105 ; preSmoothTimer ; 1997.56 ; 23.7805 ; upResidualTimer ; 801.24 ; 9.53858 ; postSmoothTimer ; 1958.56 ; 23.3162 ; commTimer ; 2290.37 ; 2.41346 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 257.855 ; 3.0697 ; setSolutionTimer ; 13.4908 ; 0.160605 ; cycleWatch ; 6111.37 ; 436.526 ; setupWatch ; 47.7125 ; 47.7125 ; restrictionTimer ; 403.009 ; 4.79773 ; preSmoothTimer ; 2004.45 ; 23.8625 ; upResidualTimer ; 796.3 ; 9.47977 ; postSmoothTimer ; 1988.45 ; 23.672 ; commTimer ; 2282.94 ; 2.40563 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 258.169 ; 3.07344 ; setSolutionTimer ; 12.2091 ; 0.145346 ; cycleWatch ; 6114.04 ; 436.717 ; setupWatch ; 49.0221 ; 49.0221 ; restrictionTimer ; 401.227 ; 4.77651 ; preSmoothTimer ; 2004.83 ; 23.867 ; upResidualTimer ; 798.945 ; 9.51125 ; postSmoothTimer ; 1984.95 ; 23.6303 ; commTimer ; 2293.3 ; 2.41654 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 257.095 ; 3.06065 ; setSolutionTimer ; 12.035 ; 0.143274 ; cycleWatch ; 6116.93 ; 436.924 ; setupWatch ; 48.8366 ; 48.8366 ; restrictionTimer ; 403.375 ; 4.80208 ; preSmoothTimer ; 2004.2 ; 23.8595 ; upResidualTimer ; 797.773 ; 9.4973 ; postSmoothTimer ; 1990.34 ; 23.6945 ; commTimer ; 2289.3 ; 2.41233 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 260.673 ; 3.10325 ; setSolutionTimer ; 12.0804 ; 0.143814 ; cycleWatch ; 6118.25 ; 437.018 ; setupWatch ; 47.7362 ; 47.7362 ; restrictionTimer ; 399.686 ; 4.75817 ; preSmoothTimer ; 2002.66 ; 23.8412 ; upResidualTimer ; 802.921 ; 9.55858 ; postSmoothTimer ; 1985.57 ; 23.6377 ; commTimer ; 2295.23 ; 2.41858 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 257.401 ; 3.0643 ; setSolutionTimer ; 12.2994 ; 0.146422 ; cycleWatch ; 6123.84 ; 437.417 ; setupWatch ; 48.0171 ; 48.0171 ; restrictionTimer ; 405.323 ; 4.82527 ; preSmoothTimer ; 2006.39 ; 23.8856 ; upResidualTimer ; 793.475 ; 9.44613 ; postSmoothTimer ; 1998.43 ; 23.7909 ; commTimer ; 2294.17 ; 2.41746 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 261.227 ; 3.10984 ; setSolutionTimer ; 12.085 ; 0.143869 ; cycleWatch ; 6125.75 ; 437.554 ; setupWatch ; 48.1888 ; 48.1888 ; restrictionTimer ; 401.533 ; 4.78016 ; preSmoothTimer ; 2004.05 ; 23.8578 ; upResidualTimer ; 799.764 ; 9.521 ; postSmoothTimer ; 1992.01 ; 23.7144 ; commTimer ; 2299.35 ; 2.42292 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 257.058 ; 3.06022 ; setSolutionTimer ; 11.8342 ; 0.140883 ; cycleWatch ; 6126.13 ; 437.581 ; setupWatch ; 49.1483 ; 49.1483 ; restrictionTimer ; 403.423 ; 4.80266 ; preSmoothTimer ; 2008.24 ; 23.9076 ; upResidualTimer ; 794.048 ; 9.45296 ; postSmoothTimer ; 1998.84 ; 23.7958 ; commTimer ; 2296.27 ; 2.41967 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 260.301 ; 3.09882 ; setSolutionTimer ; 12.28 ; 0.14619 ; cycleWatch ; 6128.77 ; 437.769 ; setupWatch ; 48.0707 ; 48.0707 ; restrictionTimer ; 402.291 ; 4.78918 ; preSmoothTimer ; 2002.76 ; 23.8424 ; upResidualTimer ; 800.207 ; 9.52628 ; postSmoothTimer ; 1993.88 ; 23.7367 ; commTimer ; 2306.03 ; 2.42996 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
correctionTimer ; 259.164 ; 3.08528 ; setSolutionTimer ; 12.9298 ; 0.153927 ; cycleWatch ; 6130.17 ; 437.869 ; setupWatch ; 49.1043 ; 49.1043 ; restrictionTimer ; 405.493 ; 4.8273 ; preSmoothTimer ; 2004.53 ; 23.8635 ; upResidualTimer ; 794.583 ; 9.45932 ; postSmoothTimer ; 1999.1 ; 23.7988 ; commTimer ; 2297.73 ; 2.42122 ; timeToSolveWatch ; 6273.09 ; 6273.09 ;
