predicted;measured
2124,5130126633985;2122,78
478,12186928104575;473,341
1429,4148876633983;1427,31
259,1851564542485;260,136
538,4412810457517;537,286
1095,3131119281059;1140,75
288,3664950980392;288,664
2450,267045751634;2544,34
297,6798255718956;299,517
194,6575980392156;195,449
203,45530718954248;202,524
256,5994575163399;254,546
269,3372222222222;267,393
447,59004575163397;445,323
321,5358700980392;321,515
485,3590759803921;482,294
476,28786928104574;480,646
202,2727058823528;201,402
2111,971045751634;2110,61
199,48114705882347;201,68
297,46229411764705;299,206
119,42352941176468;111,783
299,0753071895427;295,638
236,67700245098032;241,854
399,80670833333323;404,142
188,13030718954246;187,511
239,7439215686274;244,475
408,9871638071899;407,385
278,93161274509805;283,856
1784,6264501633982;1784,78
187,78204656862738;187,258
611,3802810457515;605,067
312,3979730392157;311,187
433,12745751633986;428,234
2794,1538288398688;2896,17
131,16108292483648;132,852
175,76752941176457;177,939
237,76793954248365;243,708
255,2716789215686;254,868
197,3180833333333;201,158
418,40138480392153;416,101
342,2762222222222;343,871
170,9850392156862;171,541
269,62103513071906;272,897
754,6962369281064;784,054
264,8256862745098;264,47
2110,137045751634;2184,29
175,60307924836596;175,101
211,605045751634;210,684
224,34281045751632;224,217
402,5956339869281;399,515
280,7412745098039;280,627
444,21773039215685;441,648
431,29345751633986;437,975
177,60152941176455;177,144
1771,8410457516343;1767,2
373,8232524509804;372,552
2123,241395016338;2120,95
174,74647058823524;176,492
272,6641176470588;274,095
160,27807924836594;160,454
270,8099542483662;267,642
358,3186127450979;364,335
309,7143848039216;315,341
257,8842598039215;256,964
214,4770833333333;213,048
156,523487745098;160,207
377,2600392156862;376,219
297,2818104575163;302,857
414,07936192810706;430,014
241,28487745098033;241,605
1770,0070457516342;1838,74
99,01249509803915;100,892
241,56224468954258;247,953
147,75085130718946;146,674
166,61063398692812;167,607
147,31248039215677;148,629
357,6012222222222;357,433
403,07638480392154;400,891
386,29904575163397;392,313
152,9303529411764;151,74
319,0570465686275;324,106
2127,2960457516338;2127,82
1431,7110457516344;1428,75
295,4478104575163;301,309
354,3158513071898;349,14
286,2394509803921;290,949
234,1458259803921;233,692
327,7229730392157;326,242
173,682487745098;173,812
477,1502810457516;480,764
336,1186936274509;337,134
217,74406862745087;217,668
1429,8770457516343;1480,08
119,89862336601294;120,012
121,61622222222225;122,984
312,6068104575163;315,402
217,59770588235278;217,636
278,6092009803922;284,331
226,04982352941164;225,404
324,0944705882353;321,552
361,93503921568623;360,259
3141,146229575163;3141,32
128,25917647058822;128,044
2446,5349795751627;2447,2
2138,566395016338;2140,35
278,58775980392153;282,952
269,852991013072;273,823
325,63737336601326;321,225
262,76451715686267;267,283
304,11628921568627;303,602
370,4924946895428;369,355
432,15586928104574;437,114
294,9773480392156;293,862
194,20325980392147;194,83
1089,7470457516345;1129,36
371,37804411764716;371,027
290,8441764705881;290,211
401,29106127450984;406,788
2801,503104575163;2805,08
299,29629411764705;297,367
2106,891854575162;2102,31
242,0007630718955;246,634
296,9588954248367;294,169
239,28958333333324;244,392
280,5096053921568;279,605
342,02057924836623;339,52
403,27409803921563;400,951
387,16145751633985;392,845
253,83600245098032;253,903
233,0690686274509;231,515
2105,0578545751623;2179,25
173,07354248366;173,409
283,6054174836602;282,324
346,54811764705886;347,961
266,1094999999999;265,97
364,21764705882356;363,71
355,1674946895428;349,083
360,4964656862745;364,262
2461,8599795751625;2464,05
522,2538692810457;516,609
218,3634142156862;221,848
1767,248729575162;1763,75
116,44673039215684;118,088
582,5732810457516;582,615
214,148535130719;219,56
268,2804174836602;267,186
325,5066601307192;327,068
215,81464950980381;220,704
256,9029215686274;256,732
157,38587336601302;162,644
526,4760833333332;521,848
520,4198692810457;524,609
226,52860294117636;224,937
324,57325;321,329
209,52825980392146;208,475
1765,414729575162;1830,23
254,92693954248364;253,607
321,7181911764706;322,741
241,37482352941166;241,592
326,69557924836624;322,238
249,78105882352918;252,89
2122,216854575162;2119,95
477,25945751633986;472,023
304,6728333333333;303,483
483,5250759803921;486,572
194,49323039215676;198,6
335,44811274509806;333,84
186,2963071895425;190,593
239,60193954248365;239,01
297,2413071895427;299,499
194,36455392156853;194,679
431,23836192810705;430,928
255,737045751634;254,862
433,98986928104574;430,136
219,44324509803914;218,675
446,727633986928;446,69
291,25945588235277;290,333
129,32708292483647;134,618
201,82567647058812;201,045
299,8068235294117;297,553
485,16136274509796;481,286
475,42545751633986;481,616
226,2484616013071;226,739
2459,6146119281034;2455,11
296,8882647058823;299,009
216,64014705882346;217,044
298,2236638071897;294,136
1782,573729575162;1774,61
432,265045751634;430,263
264,46369362745094;270,308
281,00027450980383;279,838
442,38373039215685;445,394
170,6230465686274;175,41
342,6656601307192;342,221
160,92316013071894;160,858
196,60024509803915;201,456
417,8569215686274;416,262
359,3832009803921;363,499
122,3920098039215;125,993
264,59851715686267;264,699
381,16032924836634;380,708
2107,354012663399;2190,42
210,74263398692813;211,523
388,99545751633985;384,939
195,63893627450972;195,406
401,73322222222214;398,347
266,55652941176453;266,031
443,8466421568627;441,631
430,431045751634;435,986
177,12274999999994;175,973
275,0403970588235;272,69
3123,2816339869273;3123,59
2118,997736928104;2117,21
272,05833823529406;273,219
191,90547058823523;191,425
269,7517483660132;266,982
401,24238480392154;403,909
350,77311274509805;349,562
361,91328104575166;358,121
150,5858235294117;152,159
133,27749468954244;134,043
376,54220098039207;376,234
318,06848039215674;323,663
98,58770098039209;101,789
1767,4674501633983;1835,71
3121,447633986927;3238,92
352,4818513071898;354,062
241,12358333333322;240,759
165,74822222222224;166,802
256,6048329248366;255,654
344,00104575163397;342,558
356,73881045751625;354,485
241,85360294117635;241,796
152,4198235294117;152,18
250,27397058823522;248,894
402,5319215686274;400,292
385,4366339869281;390,443
2783,8819464869266;2780,57
2474,939611928103;2474,05
1778,3808619281047;1778,57
3132,361045751634;3122,96
247,22841176470575;249,151
353,0510829248368;347,891
199,52317156862745;200,735
163,91422222222224;168,712
128,73795588235288;125,574
434,2648325163425;436,26
220,1974142156862;218,715
1094,1206413398704;1093,25
310,5639730392157;317,053
327,2323039215686;326,457
316,9188692810458;312,831
125,88289705882352;126,927
105,63182924836592;106,364
335,22748039215674;333,928
276,7537598039215;282,722
217,64864950980382;217,857
323,80337336601326;328,066
1427,5808876633982;1477,41
2782,047946486927;2884,46
120,75381045751634;123,342
228,1329174836601;226,557
299,0066339869281;298,207
217,1506764705881;217,382
225,46166176470558;227,647
361,2172009803921;360,746
442,408068627451;446,717
127,7168970588235;127,051
225,507544117647;223,402
324,16604248366025;321,544
158,90195098039214;159,659
104,09852941176467;100,315
196,32723039215676;195,79
753,7472038398707;752,307
303,6914950980392;303,199
271,9244575163399;268,768
450,17728104575167;450,222
293,9127598039215;294,439
609,5462810457516;612,211
2442,6482589869265;2538,94
295,1248954248367;300,345
199,66100204248355;199,975
254,0122222222222;253,256
192,44774999999993;192,448
231,307535130719;229,336
239,9953553921569;240,585
209,771045751634;214,899
235,67692116013063;243,058
254,72721568627443;252,813
751,9132038398708;777,809
298,7222647058823;297,07
2799,2069464869264;2801,69
3147,6860457516336;3143,68
151,0963529411764;152,787
353,3334946895428;353,821
118,28073039215683;119,877
172,4570465686274;172,476
2121,4073950163383;2201,41
266,29769362745094;264,899
280,1506862745098;279,702
226,930045751634;225,429
405,1828692810458;404,077
564,5518692810457;568,507
2103,2485714869254;2184,08
209,0178104575163;209,832
163,3553186274509;163,344
136,07881045751634;137,249
281,7209616013072;281,797
265,5989705882352;265,813
363,70711764705885;362,356
199,54750980392157;200,333
164,77663398692812;169,893
213,75924509803914;213,996
273,89233823529406;270,991
524,6420833333333;526,999
2807,5560457516335;2805,94
126,42517647058821;127,204
213,50345424836607;217,515
324,86157924836624;327,388
377,33305392156865;377,137
299,869045751634;298,42
148,58686274509796;149,282
242,55925980392152;241,71
1780,547082516339;1849,57
256,6098774509803;256,752
181,9356339869281;181,971
360,1884575163399;359,617
100,42170098039207;102,543
526,104995098039;521,301
186,73482557189544;192,368
192,36925980392147;197,214
139,5510098039215;137,698
252,83592116013062;253,355
2795,9878288398686;2788,82
338,8771911764706;337,694
159,0996642156863;160,375
119,78222222222226;123,114
298,035045751634;304,61
483,32736274509796;486,628
249,06241176470576;247,86
287,5138333333333;294,522
2467,426045751634;2465,78
101,754;101,754
296,3896638071897;300,785
336,71183333333335;336,087
254,87463398692813;254,912
124,71667892156854;125,984
1439,68677001634;1497,51
218,8208259803921;218,676
231,53949101307194;231,412
159,08916013071894;165,13
227,29566176470559;224,993
2455,6143913398687;2452,47
314,0472647058823;313,22
118,65181862745096;117,683
253,04063398692813;259,264
322,73924999999997;323,814
442,0126421568627;445,488
263,84127450980384;270,254
4139,646696486929;4298,12
216,137237745098;221,306
238,31039215686275;242,077
1444,7398876633983;1438,34
163,91186274509795;163,713
566,3858692810456;558,889
288,7912892156863;288,039
388,133045751634;385,081
459,56706862745096;458,325
2453,7803913398684;2537,45
203,89382557189543;202,61
314,8388255718956;314,13
209,0894616013071;216,25
274,4981176470588;273,227
131,44349468954243;136,78
2811,3128288398684;2806,68
2115,2409538398692;2113,86
3468,7342626633986;3462,71
289,21733823529405;289,437
239,9466789215686;240,834
208,04622222222224;213,061
297,9728235294117;300,03
299,5138255718956;295,549
400,6979215686274;403,769
240,16871568627448;245,238
350,34831862745096;349,692
3800,2470089869284;3941,18
333,61411274509805;339,967
06535947;349,692
3816,652741013072;3941,18
350,0198447712417;339,967
