predicted;measured
328,7393455128206;284,148
2540,0871666666667;2528,04
2519,901696078431;2573,21
3533,508442401961;3691,04
272,22295116330116;246,65
259,64696091235;244,013
2194,0685159313716;2296,78
411,1759548397718;385,019
157,28089785620924;152,787
244,97364950980364;242,875
359,9377063762073;353,821
137,29174019607845;119,877
193,97020723587934;203,262
357,1396919738561;347,651
340,3491666666667;322,799
2194,0685159313716;2201,41
188,05411021870282;181,117
355,1297034313725;377,562
342,17050135352656;360,976
330,65102341235;346,955
225,2645743267974;238,794
409,57652198340867;414,323
214,76663315032687;220,025
1838,075850490195;1890,98
637,5541690422323;651,398
219,0201102187028;209,832
173,48031862745086;163,344
222,96393627450954;219,569
274,33136519607854;295,027
271,78351550326795;265,813
216,72451960784318;211,581
3890,0671299019614;4039,04
232,77025490196067;213,996
280,0768831503268;270,991
215,09762028094815;238,514
204,61095483977164;184,301
1188,6465784313723;1217,31
490,15258080693826;492,028
200,869130029997;207,598
352,3981239574188;386,184
341,0852085162423;342,561
444,4049337481145;430,039
355,9165155032679;368,533
413,44452198340866;418,728
2858,839225490196;2867,06
158,71186274509785;149,282
370,1907572775264;359,617
110,54670098039217;102,543
545,1160049019608;521,301
206,36455392156844;195,888
321,24069037167106;327,131
178,1106740196079;160,375
129,78452198340878;123,114
502,33837254901965;486,628
107,93854491503282;101,754
291,35064785620915;276,974
299,7522843137255;284,64
302,9938754938543;300,785
355,722843137255;336,087
264,8769337481146;254,912
149,08111021870283;146,784
1512,3478909313721;1497,51
132,78452198340878;128,436
316,75089785620906;305,962
422,13607107843154;403,663
338,9134901960783;340,601
225,3977213856209;226,841
140,40028963637687;147,119
240,72953020915037;228,573
486,74048284313704;425,106
4212,307817401962;4151,03
252,7252598039213;257,56
2528,2755122549024;2452,47
3198,4823504901965;3151,09
259,1554019607844;260,787
328,9237949150326;323,814
306,532495098039;324,521
462,8576519607843;465,638
325,4315007973855;296,364
332,39797303921546;316,586
161,94352198340877;157,215
315,219309620915;304,715
216,3290931372549;223,872
576,3881690422323;558,889
3211,267754901961;3261,66
170,03309068627448;168,167
257,17236519607854;274,37
210,49803725856015;202,61
1173,321578431372;1172,75
430,1851690422323;443,94
1502,0760085784304;1438,08
547,2561690422323;522,366
278,5725539215682;287,212
2861,6222585784317;2933,98
337,3478333333331;312,476
264,31811021870277;262,706
419,708931372549;403,769
2195,902515931372;2236,46
634,5485808069382;640,115
360,4733186274508;349,692
3872,9081299019613;3941,18
248,55873448931806;239,354
229,2905895888205;215,441
219,93071243049454;228,205
274,28268872549023;274,372
1855,042203431372;1782,65
338,7575155032679;361,235
504,40493374811456;460,094
323,1465219834086;300,503
335,8415269607841;322,768
551,1241690422322;511,207
160,04167892156852;157,504
314,77921078431376;322,113
283,52241421568584;285,02
150,16667892156852;139,437
312,923769607843;321,203
275,3096053921567;264,819
239,93234551282058;235,467
