predicted;measured
1399,299235294118;1321,74
1882,9525612745092;1483,48
1967,9463232277528;1935,14
7101,334884803921;6993,65
3023,3968970588244;3873,82
1666,7912254901962;1426,93
1453,8228308823527;1373,69
1301,2604411764705;1634,05
7751,8692009803935;7929,91
1526,0866911764697;1930,31
3167,75930882353;2224,87
1579,1685;1269,71
2468,9822867647067;2363,73
1661,4157715309195;1698,48
1256,4531544117642;2128,23
1512,5192647058825;1833,87
2008,6168235294112;1678,31
2017,480343137255;1969,51
1663,4304999999995;1266,92
5812,040833333329;5564,18
2033,0495294117634;1918,21
2016,6894901960784;2084,83
1137,555191176471;1922,76
2037,3131470588232;2027,9
1560,5698529411766;1433,89
2026,331382352941;2202,98
1683,2139117647062;1615,56
2931,446897058824;3540,49
4214,141817401962;8628,46
7786,187200980394;7678,56
1487,1976960784316;1601,43
1752,222609917043;1771,81
1897,5373774509808;2028,91
1530,5936470588229;1721,31
1703,5122058823529;2116,55
1421,4785147058824;1503,52
2660,527463235294;3179,77
898,5939411764696;1858,81
1847,5223627450978;1453,33
1411,7523970588231;1324,05
1782,8995882352933;1807,22
1794,5212500000005;1792,61
5723,244517156863;8492,0
2610,4484117647053;1780,32
1412,4623137254898;1675,36
1139,0077843137256;1389,6
2365,7949240196076;1983,43
2241,7640196078432;2190,82
1814,818;3606,85
829,1245294117648;1455,17
6393,2967009803915;6524,43
6010,152666666665;6122,86
2075,8116372549016;2152,82
2093,4895362368025;1715,16
1441,861529411764;1371,65
2677,924764705883;2526,78
1711,6321764705876;1748,54
1446,648308823529;1181,93
2035,0944117647057;3582,98
2901,535110294119;3093,58
2024,2759999999994;1799,08
1871,3985436651585;1619,37
1969,1780730769228;1700,75
1825,619734992458;1795,96
1471,0866911764697;1840,73
1842,6692156862746;1457,42
1312,3832132352945;2291,11
1596,9126613122162;1576,31
475,14981862745105;1470,14
2053,147742420814;2635,1
1602,8942647058825;1988,71
1735,715264705882;2145,18
2012,496676168929;1968,81
1826,920058823528;1662,22
1861,0496024886872;1623,73
1322,4245588235297;1325,02
1687,2323602941178;1510,02
7382,778549019607;5393,82
1877,5426176470578;2254,33
1264,976642156863;1384,74
1933,0496024886872;1739,49
1569,0250882352939;1368,95
2165,6157058823524;1995,15
4679,23293137255;4423,12
1725,8852500000005;1812,97
1910,1227424208146;2547,57
1678,9810882352945;1787,61
1382,8070845588222;1605,31
5824,738811274508;4929,62
2390,9132598039214;2075,38
5709,418134803919;9082,24
1155,5204411764705;1522,56
1453,7860882352943;1389,25
1977,211176470587;1743,28
1828,632676168929;1919,94
1962,0871319004518;1452,28
6620,9515735294135;6891,73
4693,286313725491;4588,8
1522,7501029411767;1782,27
1444,6528308823529;1576,6
1387,0554411764704;1470,2
2856,377647058823;2780,41
1568,5000000000005;1771,3
1614,5779117647062;1885,95
2276,8988235294123;1857,51
7597,405139705878;7436,63
2190,261382051282;2285,66
2183,061588235293;2304,18
1542,2761758672702;2379,14
2331,057286764707;2003,06
1773,7333820512818;1822,3
1909,8592549019602;1870,39
7552,086301470586;7670,37
1502,1409264705885;1419,78
3019,319588235294;2204,16
5709,418134803919;8428,15
1994,4429040346913;1604,8
1838,381225490196;1621,17
6056,727563725491;5798,34
2034,0865588235288;2400,29
2095,2379040346914;1723,49
1897,8942647058825;2221,63
1761,5327058823525;1818,78
1065,3772205882356;1500,64
1785,0167275641024;1755,19
2111,4255392156865;2080,69
6563,706224264708;6613,53
2078,780343137255;2093,76
2931,446897058824;3421,89
2186,875029110105;2195,49
1175,5481758672702;2020,13
4214,141817401962;8396,75
2285,676294117647;1856,32
2836,1202107843137;2336,8
1303,2575980392157;1433,5
1906,7073774509809;1978,25
1837,5568235294113;1709,92
1882,9525612745092;1620,52
2134,2759999999994;1856,81
2346,416401960784;2413,17
1333,8451446078434;1497,65
6103,000431372549;4602,14
1776,3860730769231;1558,47
2677,924764705883;2036,08
2077,9894901960783;2031,93
1524,4325147058826;1252,76
2708,1213333333335;2172,73
5719,576517156863;8725,56
2070,3470291101053;2195,91
1892,1225612745093;1468,96
789,5214411764707;1248,9
7557,588301470587;7471,16
2382,670058823528;1822,17
7755,537200980394;8008,08
1720,0692156862747;1218,03
2137,1383232277526;2173,72
6391,885509803921;6514,34
1409,2757573529398;2068,61
1425,5543259803922;1393,39
1701,989215686275;1973,42
1853,3985436651585;1564,77
2608,5285882352937;1989,31
4162,306329656865;3846,15
1720,0692156862747;1251,13
1856,1266911764706;1511,53
2379,852823529412;2070,61
1271,0606029411765;1537,85
2607,273786387632;2108,6
2007,1756372549016;2273,8
2641,184411764707;2978,89
2938,601720588238;3797,0
2022,4167647058816;1683,18
1203,7061372549017;1691,87
1477,3708198529412;1367,74
2644,1501102941193;3638,29
6540,045400735293;6723,17
7079,122767156864;7433,29
1447,9007647058825;1439,91
5095,201465686275;7646,41
1509,4413235294112;1915,5
1494,8049264705885;1448,85
1595,2823602941178;1268,06
1081,2674509803924;1228,56
1731,9847058823527;1909,07
2890,4024632352944;3217,1
2072,080551093514;2244,76
2011,4246274509803;2002,57
1328,4525362368026;1832,3
2491,103159313726;2357,55
1261,9551544117644;2054,3
1391,963235294118;1489,25
1347,537823529412;1803,29
1622,401279411764;1655,42
2056,506727564102;1749,94
2241,7640196078432;2427,9
7451,414549019608;5805,94
7370,6726666666655;5867,27
1459,486308823529;1316,12
6579,206077205876;8689,37
7101,334884803921;7413,23
4422,455031862745;6893,93
4422,455031862745;8965,84
1145,5939411764696;2217,46
1447,7410551470582;1356,43
1773,7829040346912;2146,3
1663,4304999999995;1387,81
