correctionTimer ; 120.879 ; 2.51831 ; setSolutionTimer ; 4.52695 ; 0.0943114 ; cycleWatch ; 4611.24 ; 576.404 ; setupWatch ; 33.7166 ; 33.7166 ; restrictionTimer ; 194.734 ; 4.05696 ; preSmoothTimer ; 1861.29 ; 38.7769 ; upResidualTimer ; 323.448 ; 6.73851 ; postSmoothTimer ; 1825.3 ; 38.0272 ; commTimer ; 2370.67 ; 2.84253 ; timeToSolveWatch ; 4720.53 ; 4720.53 ;
correctionTimer ; 124.365 ; 2.59094 ; setSolutionTimer ; 4.61725 ; 0.0961926 ; cycleWatch ; 4631.95 ; 578.993 ; setupWatch ; 33.7013 ; 33.7013 ; restrictionTimer ; 186.737 ; 3.89035 ; preSmoothTimer ; 1871.8 ; 38.9958 ; upResidualTimer ; 325.184 ; 6.77466 ; postSmoothTimer ; 1834.36 ; 38.2157 ; commTimer ; 2384.05 ; 2.85857 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 124.137 ; 2.58618 ; setSolutionTimer ; 4.54476 ; 0.0946825 ; cycleWatch ; 4635.57 ; 579.446 ; setupWatch ; 33.7228 ; 33.7228 ; restrictionTimer ; 183.779 ; 3.82873 ; preSmoothTimer ; 1878.66 ; 39.1387 ; upResidualTimer ; 321.598 ; 6.69996 ; postSmoothTimer ; 1843.45 ; 38.4051 ; commTimer ; 2392.92 ; 2.86921 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 124.17 ; 2.58687 ; setSolutionTimer ; 4.82194 ; 0.100457 ; cycleWatch ; 4623.44 ; 577.931 ; setupWatch ; 33.7051 ; 33.7051 ; restrictionTimer ; 185.215 ; 3.85865 ; preSmoothTimer ; 1877.13 ; 39.1069 ; upResidualTimer ; 321.386 ; 6.69555 ; postSmoothTimer ; 1831.99 ; 38.1665 ; commTimer ; 2375.72 ; 2.84858 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 124.154 ; 2.58655 ; setSolutionTimer ; 4.5175 ; 0.0941145 ; cycleWatch ; 4632.48 ; 579.06 ; setupWatch ; 33.7516 ; 33.7516 ; restrictionTimer ; 183.872 ; 3.83066 ; preSmoothTimer ; 1879.41 ; 39.1544 ; upResidualTimer ; 320.748 ; 6.68225 ; postSmoothTimer ; 1840.95 ; 38.3531 ; commTimer ; 2390.16 ; 2.8659 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 124.214 ; 2.5878 ; setSolutionTimer ; 4.83386 ; 0.100705 ; cycleWatch ; 4620.74 ; 577.592 ; setupWatch ; 33.7269 ; 33.7269 ; restrictionTimer ; 185.464 ; 3.86383 ; preSmoothTimer ; 1876.8 ; 39.0999 ; upResidualTimer ; 321.388 ; 6.69559 ; postSmoothTimer ; 1829.68 ; 38.1184 ; commTimer ; 2369.95 ; 2.84167 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 124.205 ; 2.58761 ; setSolutionTimer ; 5.20014 ; 0.108336 ; cycleWatch ; 4624.27 ; 578.034 ; setupWatch ; 33.8074 ; 33.8074 ; restrictionTimer ; 183.11 ; 3.8148 ; preSmoothTimer ; 1877.33 ; 39.111 ; upResidualTimer ; 322.697 ; 6.72286 ; postSmoothTimer ; 1830.54 ; 38.1362 ; commTimer ; 2387.09 ; 2.86222 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 121.822 ; 2.53795 ; setSolutionTimer ; 4.41581 ; 0.0919961 ; cycleWatch ; 4609.21 ; 576.151 ; setupWatch ; 33.8074 ; 33.8074 ; restrictionTimer ; 186.063 ; 3.87631 ; preSmoothTimer ; 1876.71 ; 39.0982 ; upResidualTimer ; 320.992 ; 6.68734 ; postSmoothTimer ; 1820.46 ; 37.9262 ; commTimer ; 2375.04 ; 2.84777 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 123.132 ; 2.56525 ; setSolutionTimer ; 4.66888 ; 0.0972682 ; cycleWatch ; 4629.79 ; 578.724 ; setupWatch ; 33.6751 ; 33.6751 ; restrictionTimer ; 195.064 ; 4.06383 ; preSmoothTimer ; 1865.22 ; 38.8586 ; upResidualTimer ; 323.452 ; 6.73858 ; postSmoothTimer ; 1837.44 ; 38.2799 ; commTimer ; 2363.38 ; 2.83379 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 126.697 ; 2.63953 ; setSolutionTimer ; 4.69973 ; 0.0979111 ; cycleWatch ; 4645.93 ; 580.742 ; setupWatch ; 33.6023 ; 33.6023 ; restrictionTimer ; 182.883 ; 3.81007 ; preSmoothTimer ; 1877.14 ; 39.1072 ; upResidualTimer ; 323.858 ; 6.74705 ; postSmoothTimer ; 1848.35 ; 38.5074 ; commTimer ; 2376.8 ; 2.84988 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
correctionTimer ; 126.545 ; 2.63636 ; setSolutionTimer ; 4.69365 ; 0.0977844 ; cycleWatch ; 4645.65 ; 580.706 ; setupWatch ; 33.682 ; 33.682 ; restrictionTimer ; 184.049 ; 3.83435 ; preSmoothTimer ; 1877.76 ; 39.1201 ; upResidualTimer ; 322.351 ; 6.71564 ; postSmoothTimer ; 1850.65 ; 38.5551 ; commTimer ; 2363.02 ; 2.83336 ; timeToSolveWatch ; 4720.12 ; 4720.12 ;
