correctionTimer ; 160.218 ; 2.967 ; setSolutionTimer ; 22.8941 ; 0.423965 ; cycleWatch ; 15725.3 ; 1747.26 ; setupWatch ; 95.7728 ; 95.7728 ; restrictionTimer ; 822.008 ; 15.2224 ; preSmoothTimer ; 4169.17 ; 77.2068 ; upResidualTimer ; 1411.39 ; 26.1369 ; postSmoothTimer ; 4148.79 ; 76.8294 ; commTimer ; 11793.1 ; 18.3122 ; timeToSolveWatch ; 15960.4 ; 15960.4 ;
correctionTimer ; 160.521 ; 2.97261 ; setSolutionTimer ; 21.2679 ; 0.393849 ; cycleWatch ; 15737.9 ; 1748.66 ; setupWatch ; 102.132 ; 102.132 ; restrictionTimer ; 831.708 ; 15.402 ; preSmoothTimer ; 4179.95 ; 77.4065 ; upResidualTimer ; 1419.75 ; 26.2917 ; postSmoothTimer ; 4166.1 ; 77.1499 ; commTimer ; 12005.5 ; 18.6421 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 158.925 ; 2.94305 ; setSolutionTimer ; 20.358 ; 0.377 ; cycleWatch ; 15733.5 ; 1748.16 ; setupWatch ; 94.4788 ; 94.4788 ; restrictionTimer ; 797.901 ; 14.7759 ; preSmoothTimer ; 4207.62 ; 77.9189 ; upResidualTimer ; 1420.9 ; 26.313 ; postSmoothTimer ; 4163.81 ; 77.1077 ; commTimer ; 12080.6 ; 18.7586 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 163.562 ; 3.02893 ; setSolutionTimer ; 20.5214 ; 0.380026 ; cycleWatch ; 15725.6 ; 1747.28 ; setupWatch ; 98.1871 ; 98.1871 ; restrictionTimer ; 800.526 ; 14.8245 ; preSmoothTimer ; 4197.71 ; 77.7353 ; upResidualTimer ; 1428.12 ; 26.4466 ; postSmoothTimer ; 4143.07 ; 76.7235 ; commTimer ; 11922 ; 18.5125 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 166.708 ; 3.08718 ; setSolutionTimer ; 26.7466 ; 0.495308 ; cycleWatch ; 15751.9 ; 1750.21 ; setupWatch ; 95.9008 ; 95.9008 ; restrictionTimer ; 829.115 ; 15.354 ; preSmoothTimer ; 4177.98 ; 77.3701 ; upResidualTimer ; 1419.36 ; 26.2845 ; postSmoothTimer ; 4171.14 ; 77.2433 ; commTimer ; 12069.6 ; 18.7416 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 165.956 ; 3.07326 ; setSolutionTimer ; 26.1898 ; 0.484997 ; cycleWatch ; 15764.4 ; 1751.6 ; setupWatch ; 96.0338 ; 96.0338 ; restrictionTimer ; 828.263 ; 15.3382 ; preSmoothTimer ; 4207.37 ; 77.9143 ; upResidualTimer ; 1405.98 ; 26.0367 ; postSmoothTimer ; 4186.09 ; 77.5201 ; commTimer ; 12294 ; 19.09 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 166.794 ; 3.08877 ; setSolutionTimer ; 25.6424 ; 0.47486 ; cycleWatch ; 15761.2 ; 1751.24 ; setupWatch ; 95.4417 ; 95.4417 ; restrictionTimer ; 801.819 ; 14.8485 ; preSmoothTimer ; 4218.86 ; 78.127 ; upResidualTimer ; 1423.33 ; 26.3579 ; postSmoothTimer ; 4182.78 ; 77.4589 ; commTimer ; 12346.2 ; 19.1712 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 168.518 ; 3.12071 ; setSolutionTimer ; 29.2404 ; 0.541489 ; cycleWatch ; 15750.5 ; 1750.06 ; setupWatch ; 100.702 ; 100.702 ; restrictionTimer ; 794.838 ; 14.7192 ; preSmoothTimer ; 4223.33 ; 78.2098 ; upResidualTimer ; 1420.71 ; 26.3094 ; postSmoothTimer ; 4161.13 ; 77.058 ; commTimer ; 12258.2 ; 19.0345 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 169.404 ; 3.13711 ; setSolutionTimer ; 26.173 ; 0.484686 ; cycleWatch ; 15762.1 ; 1751.35 ; setupWatch ; 94.8196 ; 94.8196 ; restrictionTimer ; 818.647 ; 15.1601 ; preSmoothTimer ; 4191.21 ; 77.615 ; upResidualTimer ; 1435.14 ; 26.5766 ; postSmoothTimer ; 4176.03 ; 77.3339 ; commTimer ; 12191 ; 18.9301 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 167.426 ; 3.10047 ; setSolutionTimer ; 25.7686 ; 0.477196 ; cycleWatch ; 15778.8 ; 1753.2 ; setupWatch ; 95.848 ; 95.848 ; restrictionTimer ; 843.34 ; 15.6174 ; preSmoothTimer ; 4206.63 ; 77.9006 ; upResidualTimer ; 1410.96 ; 26.1289 ; postSmoothTimer ; 4189.96 ; 77.5918 ; commTimer ; 12374.6 ; 19.2152 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
correctionTimer ; 165.969 ; 3.07349 ; setSolutionTimer ; 26.2223 ; 0.485597 ; cycleWatch ; 15776.6 ; 1752.96 ; setupWatch ; 96.6223 ; 96.6223 ; restrictionTimer ; 825.795 ; 15.2925 ; preSmoothTimer ; 4199.79 ; 77.7738 ; upResidualTimer ; 1434.77 ; 26.5698 ; postSmoothTimer ; 4194.75 ; 77.6806 ; commTimer ; 12427 ; 19.2966 ; timeToSolveWatch ; 15959.9 ; 15959.9 ;
