correctionTimer ; 262.193 ; 3.12135 ; setSolutionTimer ; 20.6564 ; 0.245909 ; cycleWatch ; 6390.05 ; 456.432 ; setupWatch ; 50.5653 ; 50.5653 ; restrictionTimer ; 484.771 ; 5.77109 ; preSmoothTimer ; 2109.78 ; 25.1164 ; upResidualTimer ; 808.545 ; 9.62553 ; postSmoothTimer ; 2074.22 ; 24.6931 ; commTimer ; 2988.1 ; 3.15867 ; timeToSolveWatch ; 6632.59 ; 6632.59 ;
correctionTimer ; 266.664 ; 3.17458 ; setSolutionTimer ; 19.3796 ; 0.230709 ; cycleWatch ; 6415.86 ; 458.276 ; setupWatch ; 50.0828 ; 50.0828 ; restrictionTimer ; 480.511 ; 5.72037 ; preSmoothTimer ; 2121.15 ; 25.2518 ; upResidualTimer ; 810.457 ; 9.6483 ; postSmoothTimer ; 2074.52 ; 24.6967 ; commTimer ; 3063.63 ; 3.23851 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 269.348 ; 3.20653 ; setSolutionTimer ; 22.1162 ; 0.263288 ; cycleWatch ; 6422.17 ; 458.727 ; setupWatch ; 51.7495 ; 51.7495 ; restrictionTimer ; 478.653 ; 5.69825 ; preSmoothTimer ; 2114.59 ; 25.1737 ; upResidualTimer ; 816.121 ; 9.71572 ; postSmoothTimer ; 2077.75 ; 24.7352 ; commTimer ; 3060.38 ; 3.23507 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 270.426 ; 3.21936 ; setSolutionTimer ; 18.909 ; 0.225107 ; cycleWatch ; 6422.71 ; 458.765 ; setupWatch ; 50.743 ; 50.743 ; restrictionTimer ; 475.376 ; 5.65924 ; preSmoothTimer ; 2116.76 ; 25.1995 ; upResidualTimer ; 820.502 ; 9.76788 ; postSmoothTimer ; 2076.53 ; 24.7206 ; commTimer ; 3064.95 ; 3.2399 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 269.306 ; 3.20602 ; setSolutionTimer ; 22.0102 ; 0.262026 ; cycleWatch ; 6419.22 ; 458.515 ; setupWatch ; 50.1633 ; 50.1633 ; restrictionTimer ; 484.269 ; 5.7651 ; preSmoothTimer ; 2109.12 ; 25.1085 ; upResidualTimer ; 816.019 ; 9.71452 ; postSmoothTimer ; 2077.86 ; 24.7364 ; commTimer ; 3057.12 ; 3.23162 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 269.469 ; 3.20796 ; setSolutionTimer ; 19.9808 ; 0.237867 ; cycleWatch ; 6428.72 ; 459.195 ; setupWatch ; 50.5446 ; 50.5446 ; restrictionTimer ; 479.491 ; 5.70823 ; preSmoothTimer ; 2117.25 ; 25.2054 ; upResidualTimer ; 814.741 ; 9.6993 ; postSmoothTimer ; 2081.04 ; 24.7743 ; commTimer ; 3072.25 ; 3.24762 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 268.341 ; 3.19453 ; setSolutionTimer ; 21.4467 ; 0.255318 ; cycleWatch ; 6425.15 ; 458.939 ; setupWatch ; 51.2196 ; 51.2196 ; restrictionTimer ; 482.877 ; 5.74853 ; preSmoothTimer ; 2117.25 ; 25.2053 ; upResidualTimer ; 809.882 ; 9.64145 ; postSmoothTimer ; 2082.5 ; 24.7917 ; commTimer ; 3066.4 ; 3.24143 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 262.024 ; 3.11933 ; setSolutionTimer ; 22.3319 ; 0.265856 ; cycleWatch ; 6411.8 ; 457.986 ; setupWatch ; 49.6623 ; 49.6623 ; restrictionTimer ; 476.878 ; 5.67712 ; preSmoothTimer ; 2100.48 ; 25.0057 ; upResidualTimer ; 831.457 ; 9.8983 ; postSmoothTimer ; 2073.61 ; 24.6859 ; commTimer ; 3037.48 ; 3.21087 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 348.299 ; 4.14641 ; setSolutionTimer ; 25.1112 ; 0.298942 ; cycleWatch ; 6488.4 ; 463.457 ; setupWatch ; 50.1399 ; 50.1399 ; restrictionTimer ; 449.825 ; 5.35506 ; preSmoothTimer ; 2161.43 ; 25.7313 ; upResidualTimer ; 795.28 ; 9.46762 ; postSmoothTimer ; 2083.65 ; 24.8054 ; commTimer ; 2261.7 ; 2.39081 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 357.882 ; 4.2605 ; setSolutionTimer ; 26.3018 ; 0.313117 ; cycleWatch ; 6504.42 ; 464.602 ; setupWatch ; 50.3625 ; 50.3625 ; restrictionTimer ; 449.843 ; 5.35528 ; preSmoothTimer ; 2154.42 ; 25.6478 ; upResidualTimer ; 801.445 ; 9.54101 ; postSmoothTimer ; 2081.43 ; 24.7789 ; commTimer ; 2305.49 ; 2.43709 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
correctionTimer ; 357.08 ; 4.25095 ; setSolutionTimer ; 26.0922 ; 0.310622 ; cycleWatch ; 6508.54 ; 464.896 ; setupWatch ; 49.4981 ; 49.4981 ; restrictionTimer ; 449.79 ; 5.35464 ; preSmoothTimer ; 2157.04 ; 25.679 ; upResidualTimer ; 799.072 ; 9.51276 ; postSmoothTimer ; 2084.68 ; 24.8177 ; commTimer ; 2311.72 ; 2.44368 ; timeToSolveWatch ; 6632.17 ; 6632.17 ;
