correctionTimer ; 135.819 ; 2.51517 ; setSolutionTimer ; 3.98999 ; 0.0738886 ; cycleWatch ; 10470.1 ; 1163.34 ; setupWatch ; 35.8703 ; 35.8703 ; restrictionTimer ; 199.709 ; 3.69831 ; preSmoothTimer ; 4712.89 ; 87.2757 ; upResidualTimer ; 409.236 ; 7.57844 ; postSmoothTimer ; 4635.84 ; 85.849 ; commTimer ; 1903.7 ; 2.91085 ; timeToSolveWatch ; 10661.8 ; 10661.8 ;
correctionTimer ; 142.166 ; 2.63271 ; setSolutionTimer ; 4.7258 ; 0.0875147 ; cycleWatch ; 10505.3 ; 1167.25 ; setupWatch ; 35.8293 ; 35.8293 ; restrictionTimer ; 191.037 ; 3.53771 ; preSmoothTimer ; 4758.92 ; 88.1282 ; upResidualTimer ; 376.152 ; 6.96577 ; postSmoothTimer ; 4688.97 ; 86.8327 ; commTimer ; 1652.22 ; 2.52633 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.204 ; 2.63341 ; setSolutionTimer ; 4.68143 ; 0.0866931 ; cycleWatch ; 10522.8 ; 1169.2 ; setupWatch ; 35.8908 ; 35.8908 ; restrictionTimer ; 204.402 ; 3.78521 ; preSmoothTimer ; 4739.64 ; 87.7711 ; upResidualTimer ; 382.228 ; 7.07829 ; postSmoothTimer ; 4696.49 ; 86.9721 ; commTimer ; 1677.66 ; 2.56522 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.375 ; 2.63657 ; setSolutionTimer ; 4.48242 ; 0.0830078 ; cycleWatch ; 10552.8 ; 1172.53 ; setupWatch ; 35.8815 ; 35.8815 ; restrictionTimer ; 190.175 ; 3.52175 ; preSmoothTimer ; 4739.55 ; 87.7694 ; upResidualTimer ; 396.902 ; 7.35003 ; postSmoothTimer ; 4710.13 ; 87.2247 ; commTimer ; 1710.15 ; 2.61491 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.199 ; 2.63332 ; setSolutionTimer ; 4.85864 ; 0.0899749 ; cycleWatch ; 10553.7 ; 1172.63 ; setupWatch ; 35.9107 ; 35.9107 ; restrictionTimer ; 197.658 ; 3.66034 ; preSmoothTimer ; 4731.7 ; 87.6241 ; upResidualTimer ; 396.996 ; 7.35177 ; postSmoothTimer ; 4720.82 ; 87.4227 ; commTimer ; 1661.09 ; 2.53989 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.216 ; 2.63362 ; setSolutionTimer ; 4.98724 ; 0.0923562 ; cycleWatch ; 10538.9 ; 1170.98 ; setupWatch ; 35.9164 ; 35.9164 ; restrictionTimer ; 198.305 ; 3.67232 ; preSmoothTimer ; 4733.76 ; 87.6622 ; upResidualTimer ; 394.098 ; 7.29811 ; postSmoothTimer ; 4713.83 ; 87.2932 ; commTimer ; 1636.41 ; 2.50216 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.358 ; 2.63627 ; setSolutionTimer ; 5.2593 ; 0.0973944 ; cycleWatch ; 10548 ; 1172 ; setupWatch ; 35.9001 ; 35.9001 ; restrictionTimer ; 193.713 ; 3.58727 ; preSmoothTimer ; 4739.67 ; 87.7716 ; upResidualTimer ; 392.522 ; 7.26893 ; postSmoothTimer ; 4715.88 ; 87.3312 ; commTimer ; 1642.16 ; 2.51095 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.269 ; 2.63461 ; setSolutionTimer ; 4.67089 ; 0.086498 ; cycleWatch ; 10553.8 ; 1172.65 ; setupWatch ; 35.9001 ; 35.9001 ; restrictionTimer ; 198.344 ; 3.67304 ; preSmoothTimer ; 4735.03 ; 87.6857 ; upResidualTimer ; 393.187 ; 7.28124 ; postSmoothTimer ; 4720 ; 87.4075 ; commTimer ; 1657.6 ; 2.53455 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.268 ; 2.6346 ; setSolutionTimer ; 4.8065 ; 0.0890092 ; cycleWatch ; 10556.3 ; 1172.92 ; setupWatch ; 35.9209 ; 35.9209 ; restrictionTimer ; 195.533 ; 3.62097 ; preSmoothTimer ; 4735.76 ; 87.6993 ; upResidualTimer ; 395.104 ; 7.31673 ; postSmoothTimer ; 4721.2 ; 87.4296 ; commTimer ; 1659.16 ; 2.53695 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.185 ; 2.63305 ; setSolutionTimer ; 4.92003 ; 0.0911116 ; cycleWatch ; 10548.6 ; 1172.07 ; setupWatch ; 35.8997 ; 35.8997 ; restrictionTimer ; 194.438 ; 3.6007 ; preSmoothTimer ; 4736.99 ; 87.7221 ; upResidualTimer ; 394.722 ; 7.30968 ; postSmoothTimer ; 4717.48 ; 87.3608 ; commTimer ; 1646.27 ; 2.51724 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.298 ; 2.63514 ; setSolutionTimer ; 5.21107 ; 0.0965013 ; cycleWatch ; 10544.7 ; 1171.63 ; setupWatch ; 35.8934 ; 35.8934 ; restrictionTimer ; 195.99 ; 3.62944 ; preSmoothTimer ; 4738.5 ; 87.75 ; upResidualTimer ; 391.246 ; 7.24529 ; postSmoothTimer ; 4714.89 ; 87.3127 ; commTimer ; 1642.12 ; 2.51089 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
correctionTimer ; 142.4 ; 2.63703 ; setSolutionTimer ; 4.92044 ; 0.0911193 ; cycleWatch ; 10552.9 ; 1172.54 ; setupWatch ; 35.9002 ; 35.9002 ; restrictionTimer ; 198.815 ; 3.68176 ; preSmoothTimer ; 4733.29 ; 87.6535 ; upResidualTimer ; 393.955 ; 7.29546 ; postSmoothTimer ; 4721.74 ; 87.4396 ; commTimer ; 1654.7 ; 2.53013 ; timeToSolveWatch ; 10661.3 ; 10661.3 ;
