correctionTimer ; 239.934 ; 2.85636 ; setSolutionTimer ; 7.59331 ; 0.0903966 ; cycleWatch ; 5361.45 ; 382.961 ; setupWatch ; 40.1177 ; 40.1177 ; restrictionTimer ; 320.295 ; 3.81303 ; preSmoothTimer ; 1762.52 ; 20.9824 ; upResidualTimer ; 681.273 ; 8.1104 ; postSmoothTimer ; 1750.85 ; 20.8434 ; commTimer ; 1721.03 ; 1.81161 ; timeToSolveWatch ; 5536.34 ; 5536.34 ;
correctionTimer ; 241.855 ; 2.87923 ; setSolutionTimer ; 6.77448 ; 0.0806485 ; cycleWatch ; 5362.85 ; 383.061 ; setupWatch ; 42.6907 ; 42.6907 ; restrictionTimer ; 330.631 ; 3.93608 ; preSmoothTimer ; 1760.66 ; 20.9603 ; upResidualTimer ; 681.068 ; 8.10795 ; postSmoothTimer ; 1743.98 ; 20.7616 ; commTimer ; 1719.85 ; 1.81037 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 242.201 ; 2.88335 ; setSolutionTimer ; 7.42206 ; 0.0883578 ; cycleWatch ; 5391.58 ; 385.113 ; setupWatch ; 40.294 ; 40.294 ; restrictionTimer ; 307.834 ; 3.66469 ; preSmoothTimer ; 1780.87 ; 21.2008 ; upResidualTimer ; 683.528 ; 8.13723 ; postSmoothTimer ; 1764.61 ; 21.0072 ; commTimer ; 1735.75 ; 1.82711 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 244.039 ; 2.90522 ; setSolutionTimer ; 6.90593 ; 0.0822135 ; cycleWatch ; 5385.46 ; 384.675 ; setupWatch ; 42.7879 ; 42.7879 ; restrictionTimer ; 323.523 ; 3.85146 ; preSmoothTimer ; 1764.81 ; 21.0096 ; upResidualTimer ; 684.355 ; 8.14708 ; postSmoothTimer ; 1754.68 ; 20.8891 ; commTimer ; 1726.91 ; 1.8178 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 242.09 ; 2.88202 ; setSolutionTimer ; 7.46284 ; 0.0888434 ; cycleWatch ; 5392.35 ; 385.168 ; setupWatch ; 41.0324 ; 41.0324 ; restrictionTimer ; 309.678 ; 3.68664 ; preSmoothTimer ; 1780.29 ; 21.194 ; upResidualTimer ; 682.024 ; 8.11933 ; postSmoothTimer ; 1766.2 ; 21.0262 ; commTimer ; 1730.58 ; 1.82166 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 243.934 ; 2.90398 ; setSolutionTimer ; 6.98917 ; 0.0832044 ; cycleWatch ; 5386.81 ; 384.772 ; setupWatch ; 42.7889 ; 42.7889 ; restrictionTimer ; 324.396 ; 3.86186 ; preSmoothTimer ; 1760.02 ; 20.9526 ; upResidualTimer ; 687.996 ; 8.19043 ; postSmoothTimer ; 1759.06 ; 20.9412 ; commTimer ; 1721.97 ; 1.8126 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 242.098 ; 2.88212 ; setSolutionTimer ; 7.48718 ; 0.0891331 ; cycleWatch ; 5393.14 ; 385.224 ; setupWatch ; 40.5883 ; 40.5883 ; restrictionTimer ; 312.855 ; 3.72447 ; preSmoothTimer ; 1775.6 ; 21.1381 ; upResidualTimer ; 683.331 ; 8.1349 ; postSmoothTimer ; 1768.63 ; 21.0551 ; commTimer ; 1726.57 ; 1.81745 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 243.971 ; 2.90442 ; setSolutionTimer ; 6.94931 ; 0.0827299 ; cycleWatch ; 5387.08 ; 384.792 ; setupWatch ; 42.8251 ; 42.8251 ; restrictionTimer ; 327.124 ; 3.89433 ; preSmoothTimer ; 1757.21 ; 20.9191 ; upResidualTimer ; 687.926 ; 8.18959 ; postSmoothTimer ; 1760.27 ; 20.9555 ; commTimer ; 1718.47 ; 1.80892 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 242.109 ; 2.88225 ; setSolutionTimer ; 7.14093 ; 0.0850111 ; cycleWatch ; 5388.3 ; 384.878 ; setupWatch ; 40.686 ; 40.686 ; restrictionTimer ; 320.236 ; 3.81234 ; preSmoothTimer ; 1770.98 ; 21.0831 ; upResidualTimer ; 680.775 ; 8.10446 ; postSmoothTimer ; 1771.63 ; 21.0908 ; commTimer ; 1712.98 ; 1.80314 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 243.931 ; 2.90394 ; setSolutionTimer ; 6.93661 ; 0.0825786 ; cycleWatch ; 5382.23 ; 384.445 ; setupWatch ; 42.7812 ; 42.7812 ; restrictionTimer ; 330.157 ; 3.93044 ; preSmoothTimer ; 1761.53 ; 20.9707 ; upResidualTimer ; 680.506 ; 8.10126 ; postSmoothTimer ; 1765.69 ; 21.0201 ; commTimer ; 1705.94 ; 1.79572 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 242.122 ; 2.8824 ; setSolutionTimer ; 7.30619 ; 0.0869784 ; cycleWatch ; 5390.98 ; 385.07 ; setupWatch ; 40.1756 ; 40.1756 ; restrictionTimer ; 314.726 ; 3.74673 ; preSmoothTimer ; 1779.87 ; 21.189 ; upResidualTimer ; 677.319 ; 8.06332 ; postSmoothTimer ; 1776.23 ; 21.1456 ; commTimer ; 1720.92 ; 1.81149 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 244.063 ; 2.90551 ; setSolutionTimer ; 6.8997 ; 0.0821393 ; cycleWatch ; 5384.12 ; 384.58 ; setupWatch ; 42.8249 ; 42.8249 ; restrictionTimer ; 329.278 ; 3.91998 ; preSmoothTimer ; 1766.27 ; 21.0271 ; upResidualTimer ; 676.723 ; 8.05623 ; postSmoothTimer ; 1769.12 ; 21.061 ; commTimer ; 1710.86 ; 1.8009 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 242.106 ; 2.88221 ; setSolutionTimer ; 7.37345 ; 0.0877792 ; cycleWatch ; 5392.27 ; 385.162 ; setupWatch ; 39.9399 ; 39.9399 ; restrictionTimer ; 317.058 ; 3.7745 ; preSmoothTimer ; 1776.05 ; 21.1435 ; upResidualTimer ; 678.886 ; 8.08198 ; postSmoothTimer ; 1775.92 ; 21.1419 ; commTimer ; 1726.54 ; 1.81741 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 244.064 ; 2.90553 ; setSolutionTimer ; 6.88644 ; 0.0819814 ; cycleWatch ; 5386.79 ; 384.771 ; setupWatch ; 42.7837 ; 42.7837 ; restrictionTimer ; 328.023 ; 3.90503 ; preSmoothTimer ; 1762.65 ; 20.9839 ; upResidualTimer ; 681.724 ; 8.11576 ; postSmoothTimer ; 1770.87 ; 21.0818 ; commTimer ; 1716.83 ; 1.80719 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 240.025 ; 2.85745 ; setSolutionTimer ; 7.38488 ; 0.0879153 ; cycleWatch ; 5374.19 ; 383.871 ; setupWatch ; 40.3499 ; 40.3499 ; restrictionTimer ; 321.078 ; 3.82235 ; preSmoothTimer ; 1778.57 ; 21.1735 ; upResidualTimer ; 672.032 ; 8.00038 ; postSmoothTimer ; 1764.45 ; 21.0054 ; commTimer ; 1770.1 ; 1.86326 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 241.681 ; 2.87715 ; setSolutionTimer ; 6.88063 ; 0.0819122 ; cycleWatch ; 5367.61 ; 383.401 ; setupWatch ; 42.8215 ; 42.8215 ; restrictionTimer ; 338.465 ; 4.02934 ; preSmoothTimer ; 1756.55 ; 20.9113 ; upResidualTimer ; 677.113 ; 8.06087 ; postSmoothTimer ; 1755.41 ; 20.8977 ; commTimer ; 1761.85 ; 1.85458 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 290.169 ; 3.45439 ; setSolutionTimer ; 10.0142 ; 0.119217 ; cycleWatch ; 5415.68 ; 386.834 ; setupWatch ; 40.5005 ; 40.5005 ; restrictionTimer ; 298.875 ; 3.55804 ; preSmoothTimer ; 1799.42 ; 21.4216 ; upResidualTimer ; 671.421 ; 7.9931 ; postSmoothTimer ; 1755.86 ; 20.9031 ; commTimer ; 1357.43 ; 1.42887 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
correctionTimer ; 292.568 ; 3.48295 ; setSolutionTimer ; 9.92452 ; 0.118149 ; cycleWatch ; 5410.67 ; 386.477 ; setupWatch ; 42.7606 ; 42.7606 ; restrictionTimer ; 310.579 ; 3.69737 ; preSmoothTimer ; 1787.4 ; 21.2785 ; upResidualTimer ; 671.792 ; 7.99753 ; postSmoothTimer ; 1748.84 ; 20.8196 ; commTimer ; 1343.7 ; 1.41442 ; timeToSolveWatch ; 5535.92 ; 5535.92 ;
