correctionTimer ; 137.789 ; 2.8706 ; setSolutionTimer ; 4.96759 ; 0.103491 ; cycleWatch ; 5496.8 ; 687.1 ; setupWatch ; 33.5931 ; 33.5931 ; restrictionTimer ; 202.183 ; 4.21215 ; preSmoothTimer ; 2221.46 ; 46.2804 ; upResidualTimer ; 381.381 ; 7.94544 ; postSmoothTimer ; 2207.63 ; 45.9922 ; commTimer ; 2051.27 ; 2.45955 ; timeToSolveWatch ; 5609.91 ; 5609.91 ;
correctionTimer ; 141.808 ; 2.95433 ; setSolutionTimer ; 4.56455 ; 0.0950948 ; cycleWatch ; 5517.43 ; 689.679 ; setupWatch ; 33.5931 ; 33.5931 ; restrictionTimer ; 198.679 ; 4.13915 ; preSmoothTimer ; 2228.32 ; 46.4234 ; upResidualTimer ; 382.811 ; 7.97524 ; postSmoothTimer ; 2218.18 ; 46.2121 ; commTimer ; 2057.2 ; 2.46667 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.798 ; 2.95412 ; setSolutionTimer ; 4.44409 ; 0.0925852 ; cycleWatch ; 5522.42 ; 690.302 ; setupWatch ; 33.4868 ; 33.4868 ; restrictionTimer ; 197.479 ; 4.11415 ; preSmoothTimer ; 2225.03 ; 46.3548 ; upResidualTimer ; 387.634 ; 8.0757 ; postSmoothTimer ; 2220.48 ; 46.2599 ; commTimer ; 1960.05 ; 2.35018 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.745 ; 2.95302 ; setSolutionTimer ; 4.83832 ; 0.100798 ; cycleWatch ; 5516.84 ; 689.605 ; setupWatch ; 33.6044 ; 33.6044 ; restrictionTimer ; 197.634 ; 4.11737 ; preSmoothTimer ; 2230.12 ; 46.4609 ; upResidualTimer ; 381.95 ; 7.95728 ; postSmoothTimer ; 2218.66 ; 46.2221 ; commTimer ; 1955.45 ; 2.34467 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.787 ; 2.9539 ; setSolutionTimer ; 4.53124 ; 0.0944009 ; cycleWatch ; 5520.63 ; 690.079 ; setupWatch ; 33.7895 ; 33.7895 ; restrictionTimer ; 195.485 ; 4.07261 ; preSmoothTimer ; 2226.78 ; 46.3912 ; upResidualTimer ; 387.62 ; 8.07541 ; postSmoothTimer ; 2218.09 ; 46.2102 ; commTimer ; 1954.88 ; 2.34398 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.796 ; 2.95409 ; setSolutionTimer ; 4.89113 ; 0.101899 ; cycleWatch ; 5514.89 ; 689.361 ; setupWatch ; 33.7688 ; 33.7688 ; restrictionTimer ; 197.889 ; 4.12269 ; preSmoothTimer ; 2227.83 ; 46.4131 ; upResidualTimer ; 383.726 ; 7.99429 ; postSmoothTimer ; 2215.65 ; 46.1594 ; commTimer ; 1951.35 ; 2.33975 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.778 ; 2.95371 ; setSolutionTimer ; 4.48991 ; 0.0935398 ; cycleWatch ; 5515.8 ; 689.475 ; setupWatch ; 33.6039 ; 33.6039 ; restrictionTimer ; 201.23 ; 4.19229 ; preSmoothTimer ; 2224.06 ; 46.3347 ; upResidualTimer ; 384.431 ; 8.00898 ; postSmoothTimer ; 2212.66 ; 46.0971 ; commTimer ; 1974.97 ; 2.36807 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 138.38 ; 2.88291 ; setSolutionTimer ; 4.53006 ; 0.0943762 ; cycleWatch ; 5506.05 ; 688.256 ; setupWatch ; 33.6594 ; 33.6594 ; restrictionTimer ; 202.336 ; 4.21534 ; preSmoothTimer ; 2225.48 ; 46.3643 ; upResidualTimer ; 381.71 ; 7.9523 ; postSmoothTimer ; 2210.03 ; 46.0423 ; commTimer ; 1978.04 ; 2.37175 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 137.821 ; 2.87127 ; setSolutionTimer ; 4.83153 ; 0.100657 ; cycleWatch ; 5501.14 ; 687.642 ; setupWatch ; 33.5452 ; 33.5452 ; restrictionTimer ; 201.846 ; 4.20513 ; preSmoothTimer ; 2226.52 ; 46.3858 ; upResidualTimer ; 381.004 ; 7.93759 ; postSmoothTimer ; 2207.43 ; 45.9882 ; commTimer ; 2058.58 ; 2.46832 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.764 ; 2.95342 ; setSolutionTimer ; 4.46081 ; 0.0929335 ; cycleWatch ; 5517.43 ; 689.679 ; setupWatch ; 33.5786 ; 33.5786 ; restrictionTimer ; 198.203 ; 4.12923 ; preSmoothTimer ; 2228.97 ; 46.4369 ; upResidualTimer ; 382.723 ; 7.9734 ; postSmoothTimer ; 2218.18 ; 46.2121 ; commTimer ; 2059.92 ; 2.46993 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
correctionTimer ; 141.772 ; 2.95358 ; setSolutionTimer ; 4.42598 ; 0.0922078 ; cycleWatch ; 5522.23 ; 690.279 ; setupWatch ; 33.559 ; 33.559 ; restrictionTimer ; 196.643 ; 4.09672 ; preSmoothTimer ; 2225.66 ; 46.368 ; upResidualTimer ; 387.84 ; 8.08 ; postSmoothTimer ; 2220.34 ; 46.2572 ; commTimer ; 1964.07 ; 2.355 ; timeToSolveWatch ; 5609.53 ; 5609.53 ;
