correctionTimer ; 150.241 ; 2.78224 ; setSolutionTimer ; 4.36429 ; 0.0808202 ; cycleWatch ; 5941.14 ; 660.126 ; setupWatch ; 32.712 ; 32.712 ; restrictionTimer ; 142.114 ; 2.63174 ; preSmoothTimer ; 2483.87 ; 45.9975 ; upResidualTimer ; 364.369 ; 6.74757 ; postSmoothTimer ; 2430.15 ; 45.0029 ; commTimer ; 998.768 ; 1.51558 ; timeToSolveWatch ; 6083.56 ; 6083.56 ;
correctionTimer ; 151.256 ; 2.80104 ; setSolutionTimer ; 3.76608 ; 0.0697422 ; cycleWatch ; 5945.08 ; 660.565 ; setupWatch ; 32.5785 ; 32.5785 ; restrictionTimer ; 145.212 ; 2.68911 ; preSmoothTimer ; 2507.62 ; 46.4374 ; upResidualTimer ; 342.873 ; 6.3495 ; postSmoothTimer ; 2449.88 ; 45.3682 ; commTimer ; 860.964 ; 1.30647 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 152.93 ; 2.83203 ; setSolutionTimer ; 3.2601 ; 0.0603722 ; cycleWatch ; 5963.24 ; 662.582 ; setupWatch ; 32.7297 ; 32.7297 ; restrictionTimer ; 141.778 ; 2.62551 ; preSmoothTimer ; 2495.75 ; 46.2176 ; upResidualTimer ; 359.018 ; 6.64848 ; postSmoothTimer ; 2444.13 ; 45.2616 ; commTimer ; 930.172 ; 1.41149 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 154.101 ; 2.85372 ; setSolutionTimer ; 3.31188 ; 0.0613311 ; cycleWatch ; 5961.57 ; 662.397 ; setupWatch ; 31.184 ; 31.184 ; restrictionTimer ; 145.779 ; 2.69962 ; preSmoothTimer ; 2515.89 ; 46.5906 ; upResidualTimer ; 334.835 ; 6.20066 ; postSmoothTimer ; 2464.33 ; 45.6358 ; commTimer ; 787.489 ; 1.19498 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 152.938 ; 2.83219 ; setSolutionTimer ; 3.19951 ; 0.0592502 ; cycleWatch ; 5973.36 ; 663.706 ; setupWatch ; 31.3156 ; 31.3156 ; restrictionTimer ; 147.55 ; 2.73242 ; preSmoothTimer ; 2486.78 ; 46.0515 ; upResidualTimer ; 362.346 ; 6.71011 ; postSmoothTimer ; 2449.52 ; 45.3615 ; commTimer ; 937.944 ; 1.42328 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 154.181 ; 2.8552 ; setSolutionTimer ; 3.18405 ; 0.0589639 ; cycleWatch ; 5971.08 ; 663.453 ; setupWatch ; 32.774 ; 32.774 ; restrictionTimer ; 150.65 ; 2.78982 ; preSmoothTimer ; 2507.77 ; 46.4402 ; upResidualTimer ; 338.266 ; 6.26419 ; postSmoothTimer ; 2469.38 ; 45.7293 ; commTimer ; 792.538 ; 1.20264 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 153.032 ; 2.83392 ; setSolutionTimer ; 3.14792 ; 0.0582948 ; cycleWatch ; 5988.17 ; 665.352 ; setupWatch ; 31.0929 ; 31.0929 ; restrictionTimer ; 152.009 ; 2.81497 ; preSmoothTimer ; 2480.09 ; 45.9276 ; upResidualTimer ; 364.78 ; 6.75518 ; postSmoothTimer ; 2457.46 ; 45.5084 ; commTimer ; 959.787 ; 1.45643 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 154.318 ; 2.85774 ; setSolutionTimer ; 3.14755 ; 0.058288 ; cycleWatch ; 5985.48 ; 665.053 ; setupWatch ; 32.7096 ; 32.7096 ; restrictionTimer ; 155.424 ; 2.87822 ; preSmoothTimer ; 2497.77 ; 46.255 ; upResidualTimer ; 343.69 ; 6.36463 ; postSmoothTimer ; 2477.87 ; 45.8864 ; commTimer ; 811.752 ; 1.23179 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 152.722 ; 2.82819 ; setSolutionTimer ; 3.32108 ; 0.0615015 ; cycleWatch ; 5987.74 ; 665.304 ; setupWatch ; 32.8628 ; 32.8628 ; restrictionTimer ; 155.299 ; 2.87591 ; preSmoothTimer ; 2471.71 ; 45.7724 ; upResidualTimer ; 369.911 ; 6.85021 ; postSmoothTimer ; 2462.7 ; 45.6056 ; commTimer ; 949.025 ; 1.4401 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 154.093 ; 2.85358 ; setSolutionTimer ; 3.17801 ; 0.058852 ; cycleWatch ; 5986.52 ; 665.169 ; setupWatch ; 32.8685 ; 32.8685 ; restrictionTimer ; 159.005 ; 2.94454 ; preSmoothTimer ; 2491.06 ; 46.1307 ; upResidualTimer ; 347.031 ; 6.42649 ; postSmoothTimer ; 2482.78 ; 45.9774 ; commTimer ; 800.548 ; 1.21479 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
correctionTimer ; 152.942 ; 2.83226 ; setSolutionTimer ; 3.41422 ; 0.0632264 ; cycleWatch ; 5983.31 ; 664.812 ; setupWatch ; 32.8934 ; 32.8934 ; restrictionTimer ; 155.881 ; 2.88669 ; preSmoothTimer ; 2471.54 ; 45.7692 ; upResidualTimer ; 369.322 ; 6.83929 ; postSmoothTimer ; 2458.15 ; 45.5213 ; commTimer ; 934.948 ; 1.41874 ; timeToSolveWatch ; 6083.14 ; 6083.14 ;
