correctionTimer ; 141.542 ; 2.9488 ; setSolutionTimer ; 14.9332 ; 0.311108 ; cycleWatch ; 20874.1 ; 2609.26 ; setupWatch ; 98.2692 ; 98.2692 ; restrictionTimer ; 736.58 ; 15.3454 ; preSmoothTimer ; 7394.11 ; 154.044 ; upResidualTimer ; 1282.82 ; 26.7255 ; postSmoothTimer ; 7469.05 ; 155.605 ; commTimer ; 17067.9 ; 20.4651 ; timeToSolveWatch ; 21040.4 ; 21040.4 ;
correctionTimer ; 143.103 ; 2.98132 ; setSolutionTimer ; 15.3347 ; 0.319474 ; cycleWatch ; 20890 ; 2611.25 ; setupWatch ; 100.774 ; 100.774 ; restrictionTimer ; 710.083 ; 14.7934 ; preSmoothTimer ; 7427.78 ; 154.746 ; upResidualTimer ; 1286.44 ; 26.8008 ; postSmoothTimer ; 7485.34 ; 155.945 ; commTimer ; 17173.6 ; 20.5918 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 141.924 ; 2.95674 ; setSolutionTimer ; 16.2901 ; 0.339377 ; cycleWatch ; 20889.4 ; 2611.18 ; setupWatch ; 97.1112 ; 97.1112 ; restrictionTimer ; 716.344 ; 14.9238 ; preSmoothTimer ; 7440.19 ; 155.004 ; upResidualTimer ; 1275.1 ; 26.5645 ; postSmoothTimer ; 7486.3 ; 155.965 ; commTimer ; 17187.5 ; 20.6085 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 141.992 ; 2.95817 ; setSolutionTimer ; 15.9844 ; 0.333008 ; cycleWatch ; 20881.7 ; 2610.22 ; setupWatch ; 95.0607 ; 95.0607 ; restrictionTimer ; 705.903 ; 14.7063 ; preSmoothTimer ; 7444.3 ; 155.09 ; upResidualTimer ; 1270.14 ; 26.4612 ; postSmoothTimer ; 7476.51 ; 155.761 ; commTimer ; 17088.5 ; 20.4898 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 142.141 ; 2.96127 ; setSolutionTimer ; 15.016 ; 0.312834 ; cycleWatch ; 20896 ; 2611.99 ; setupWatch ; 96.6356 ; 96.6356 ; restrictionTimer ; 722.171 ; 15.0452 ; preSmoothTimer ; 7427 ; 154.729 ; upResidualTimer ; 1288.19 ; 26.8374 ; postSmoothTimer ; 7482.07 ; 155.876 ; commTimer ; 17249.8 ; 20.6832 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 140.982 ; 2.93712 ; setSolutionTimer ; 14.066 ; 0.293042 ; cycleWatch ; 20902.3 ; 2612.78 ; setupWatch ; 97.9725 ; 97.9725 ; restrictionTimer ; 714.761 ; 14.8909 ; preSmoothTimer ; 7465.02 ; 155.521 ; upResidualTimer ; 1266.39 ; 26.3831 ; postSmoothTimer ; 7501.47 ; 156.281 ; commTimer ; 17373.5 ; 20.8315 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 144.532 ; 3.01109 ; setSolutionTimer ; 15.5774 ; 0.324529 ; cycleWatch ; 20902.1 ; 2612.76 ; setupWatch ; 96.1006 ; 96.1006 ; restrictionTimer ; 712.192 ; 14.8373 ; preSmoothTimer ; 7482.51 ; 155.886 ; upResidualTimer ; 1255.27 ; 26.1514 ; postSmoothTimer ; 7493.8 ; 156.121 ; commTimer ; 17397.7 ; 20.8606 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 142.142 ; 2.9613 ; setSolutionTimer ; 15.9867 ; 0.333057 ; cycleWatch ; 20894 ; 2611.75 ; setupWatch ; 99.681 ; 99.681 ; restrictionTimer ; 707.807 ; 14.746 ; preSmoothTimer ; 7470.4 ; 155.633 ; upResidualTimer ; 1263.66 ; 26.3262 ; postSmoothTimer ; 7487.52 ; 155.99 ; commTimer ; 17278.3 ; 20.7174 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 143.794 ; 2.99571 ; setSolutionTimer ; 15.2263 ; 0.317215 ; cycleWatch ; 20900.5 ; 2612.56 ; setupWatch ; 101.684 ; 101.684 ; restrictionTimer ; 738.267 ; 15.3806 ; preSmoothTimer ; 7434.07 ; 154.876 ; upResidualTimer ; 1274.87 ; 26.5598 ; postSmoothTimer ; 7491 ; 156.062 ; commTimer ; 17267 ; 20.7038 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 142.585 ; 2.97052 ; setSolutionTimer ; 14.1473 ; 0.294736 ; cycleWatch ; 20909.8 ; 2613.72 ; setupWatch ; 98.6802 ; 98.6802 ; restrictionTimer ; 703.392 ; 14.654 ; preSmoothTimer ; 7465.43 ; 155.53 ; upResidualTimer ; 1280.92 ; 26.6859 ; postSmoothTimer ; 7506.69 ; 156.389 ; commTimer ; 17398.6 ; 20.8616 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 141.037 ; 2.93828 ; setSolutionTimer ; 12.6267 ; 0.263057 ; cycleWatch ; 20911 ; 2613.87 ; setupWatch ; 95.4045 ; 95.4045 ; restrictionTimer ; 701.347 ; 14.6114 ; preSmoothTimer ; 7487.67 ; 155.993 ; upResidualTimer ; 1265.47 ; 26.364 ; postSmoothTimer ; 7506.3 ; 156.381 ; commTimer ; 17441.3 ; 20.9128 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 139.55 ; 2.9073 ; setSolutionTimer ; 13.6555 ; 0.28449 ; cycleWatch ; 20906.2 ; 2613.27 ; setupWatch ; 99.6945 ; 99.6945 ; restrictionTimer ; 695.11 ; 14.4815 ; preSmoothTimer ; 7476.03 ; 155.751 ; upResidualTimer ; 1283.38 ; 26.7371 ; postSmoothTimer ; 7498.05 ; 156.209 ; commTimer ; 17365.2 ; 20.8215 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 142.411 ; 2.9669 ; setSolutionTimer ; 14.7272 ; 0.306817 ; cycleWatch ; 20903.5 ; 2612.94 ; setupWatch ; 97.7952 ; 97.7952 ; restrictionTimer ; 734.678 ; 15.3058 ; preSmoothTimer ; 7442.21 ; 155.046 ; upResidualTimer ; 1271.27 ; 26.4849 ; postSmoothTimer ; 7494.17 ; 156.129 ; commTimer ; 17280.1 ; 20.7195 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 141.888 ; 2.95601 ; setSolutionTimer ; 17.2775 ; 0.359948 ; cycleWatch ; 20917.6 ; 2614.69 ; setupWatch ; 96.2685 ; 96.2685 ; restrictionTimer ; 699.406 ; 14.571 ; preSmoothTimer ; 7477.55 ; 155.782 ; upResidualTimer ; 1274.7 ; 26.5562 ; postSmoothTimer ; 7511.13 ; 156.482 ; commTimer ; 17400.4 ; 20.8638 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 145.647 ; 3.03432 ; setSolutionTimer ; 14.217 ; 0.296188 ; cycleWatch ; 20914.2 ; 2614.28 ; setupWatch ; 95.2794 ; 95.2794 ; restrictionTimer ; 690.634 ; 14.3882 ; preSmoothTimer ; 7512.17 ; 156.504 ; upResidualTimer ; 1252.04 ; 26.0841 ; postSmoothTimer ; 7504.03 ; 156.334 ; commTimer ; 17406.2 ; 20.8708 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 140.774 ; 2.9328 ; setSolutionTimer ; 14.8186 ; 0.308721 ; cycleWatch ; 20907.3 ; 2613.41 ; setupWatch ; 98.114 ; 98.114 ; restrictionTimer ; 692.344 ; 14.4238 ; preSmoothTimer ; 7501.97 ; 156.291 ; upResidualTimer ; 1259.1 ; 26.2312 ; postSmoothTimer ; 7502.58 ; 156.304 ; commTimer ; 17335.8 ; 20.7863 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 142.051 ; 2.9594 ; setSolutionTimer ; 14.4486 ; 0.301012 ; cycleWatch ; 20900.9 ; 2612.61 ; setupWatch ; 96.2593 ; 96.2593 ; restrictionTimer ; 717.006 ; 14.9376 ; preSmoothTimer ; 7461.88 ; 155.456 ; upResidualTimer ; 1270.28 ; 26.4641 ; postSmoothTimer ; 7490.75 ; 156.057 ; commTimer ; 17295.6 ; 20.7381 ; timeToSolveWatch ; 21040 ; 21040 ;
correctionTimer ; 142.55 ; 2.96979 ; setSolutionTimer ; 16.596 ; 0.345749 ; cycleWatch ; 20919 ; 2614.87 ; setupWatch ; 95.0317 ; 95.0317 ; restrictionTimer ; 717.516 ; 14.9483 ; preSmoothTimer ; 7474.17 ; 155.712 ; upResidualTimer ; 1263.57 ; 26.3243 ; postSmoothTimer ; 7509.07 ; 156.439 ; commTimer ; 17390.2 ; 20.8516 ; timeToSolveWatch ; 21040 ; 21040 ;
