correctionTimer ; 157.671 ; 2.91983 ; setSolutionTimer ; 20.3474 ; 0.376804 ; cycleWatch ; 14967.1 ; 1663.01 ; setupWatch ; 95.5102 ; 95.5102 ; restrictionTimer ; 724.418 ; 13.4151 ; preSmoothTimer ; 3819.6 ; 70.7334 ; upResidualTimer ; 1291.72 ; 23.9208 ; postSmoothTimer ; 3826.72 ; 70.8652 ; commTimer ; 11055.9 ; 17.1676 ; timeToSolveWatch ; 15175.1 ; 15175.1 ;
correctionTimer ; 167.088 ; 3.09422 ; setSolutionTimer ; 21.6095 ; 0.400175 ; cycleWatch ; 14982.7 ; 1664.74 ; setupWatch ; 98.9419 ; 98.9419 ; restrictionTimer ; 708.248 ; 13.1157 ; preSmoothTimer ; 3869.91 ; 71.6649 ; upResidualTimer ; 1289.18 ; 23.8738 ; postSmoothTimer ; 3842.42 ; 71.1559 ; commTimer ; 11382.2 ; 17.6742 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 167.125 ; 3.09491 ; setSolutionTimer ; 22.5171 ; 0.416982 ; cycleWatch ; 14986.3 ; 1665.15 ; setupWatch ; 96.8728 ; 96.8728 ; restrictionTimer ; 729.359 ; 13.5067 ; preSmoothTimer ; 3842.73 ; 71.1617 ; upResidualTimer ; 1309.08 ; 24.2422 ; postSmoothTimer ; 3852.22 ; 71.3374 ; commTimer ; 11493.8 ; 17.8476 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 165.39 ; 3.06279 ; setSolutionTimer ; 24.2005 ; 0.448157 ; cycleWatch ; 14999.1 ; 1666.56 ; setupWatch ; 98.0697 ; 98.0697 ; restrictionTimer ; 722 ; 13.3704 ; preSmoothTimer ; 3819.24 ; 70.7266 ; upResidualTimer ; 1355.33 ; 25.0987 ; postSmoothTimer ; 3858.49 ; 71.4535 ; commTimer ; 11507.9 ; 17.8694 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 164.303 ; 3.04265 ; setSolutionTimer ; 22.7943 ; 0.422116 ; cycleWatch ; 14994.3 ; 1666.03 ; setupWatch ; 97.7 ; 97.7 ; restrictionTimer ; 743.944 ; 13.7767 ; preSmoothTimer ; 3798.36 ; 70.34 ; upResidualTimer ; 1355.37 ; 25.0994 ; postSmoothTimer ; 3867.57 ; 71.6216 ; commTimer ; 11543.1 ; 17.924 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 165.807 ; 3.0705 ; setSolutionTimer ; 22.9143 ; 0.424339 ; cycleWatch ; 15005 ; 1667.22 ; setupWatch ; 98.825 ; 98.825 ; restrictionTimer ; 717.009 ; 13.278 ; preSmoothTimer ; 3859.49 ; 71.472 ; upResidualTimer ; 1333.77 ; 24.6995 ; postSmoothTimer ; 3862.9 ; 71.5352 ; commTimer ; 11520.7 ; 17.8893 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 163.114 ; 3.02063 ; setSolutionTimer ; 23.7266 ; 0.439381 ; cycleWatch ; 15001.5 ; 1666.83 ; setupWatch ; 94.9148 ; 94.9148 ; restrictionTimer ; 722.211 ; 13.3743 ; preSmoothTimer ; 3864.5 ; 71.5648 ; upResidualTimer ; 1315.38 ; 24.3589 ; postSmoothTimer ; 3864.62 ; 71.5671 ; commTimer ; 11528.5 ; 17.9013 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 165.812 ; 3.0706 ; setSolutionTimer ; 20.4454 ; 0.378619 ; cycleWatch ; 15004.3 ; 1667.14 ; setupWatch ; 100.639 ; 100.639 ; restrictionTimer ; 694.261 ; 12.8567 ; preSmoothTimer ; 3885.82 ; 71.9596 ; upResidualTimer ; 1319.07 ; 24.4272 ; postSmoothTimer ; 3864.35 ; 71.5621 ; commTimer ; 11521.6 ; 17.8907 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 165.399 ; 3.06295 ; setSolutionTimer ; 24.0213 ; 0.444838 ; cycleWatch ; 15018.7 ; 1668.74 ; setupWatch ; 100.234 ; 100.234 ; restrictionTimer ; 726.236 ; 13.4488 ; preSmoothTimer ; 3852.87 ; 71.3494 ; upResidualTimer ; 1314.3 ; 24.3389 ; postSmoothTimer ; 3871.92 ; 71.7021 ; commTimer ; 11466.8 ; 17.8056 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 162.983 ; 3.0182 ; setSolutionTimer ; 20.4712 ; 0.379096 ; cycleWatch ; 15019.6 ; 1668.84 ; setupWatch ; 96.5325 ; 96.5325 ; restrictionTimer ; 692.835 ; 12.8303 ; preSmoothTimer ; 3862.64 ; 71.5304 ; upResidualTimer ; 1334.05 ; 24.7047 ; postSmoothTimer ; 3878.7 ; 71.8278 ; commTimer ; 11504.8 ; 17.8646 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
correctionTimer ; 162.983 ; 3.0182 ; setSolutionTimer ; 25.1014 ; 0.464841 ; cycleWatch ; 15014.9 ; 1668.33 ; setupWatch ; 95.9437 ; 95.9437 ; restrictionTimer ; 732.586 ; 13.5664 ; preSmoothTimer ; 3848.39 ; 71.2665 ; upResidualTimer ; 1312.3 ; 24.3018 ; postSmoothTimer ; 3878.94 ; 71.8322 ; commTimer ; 11485.2 ; 17.8342 ; timeToSolveWatch ; 15174.7 ; 15174.7 ;
