correctionTimer ; 220.028 ; 2.61938 ; setSolutionTimer ; 6.97696 ; 0.0830591 ; cycleWatch ; 5966.35 ; 426.168 ; setupWatch ; 133.203 ; 133.203 ; restrictionTimer ; 415.921 ; 4.95144 ; preSmoothTimer ; 1787.51 ; 21.2798 ; upResidualTimer ; 788.269 ; 9.38416 ; postSmoothTimer ; 1716.58 ; 20.4355 ; commTimer ; 3373.27 ; 3.56583 ; timeToSolveWatch ; 6324.53 ; 6324.53 ;
correctionTimer ; 220.013 ; 2.61921 ; setSolutionTimer ; 7.04162 ; 0.0838288 ; cycleWatch ; 5977.55 ; 426.968 ; setupWatch ; 133.143 ; 133.143 ; restrictionTimer ; 411.429 ; 4.89797 ; preSmoothTimer ; 1800.41 ; 21.4335 ; upResidualTimer ; 787.202 ; 9.37145 ; postSmoothTimer ; 1720.48 ; 20.4819 ; commTimer ; 3351.55 ; 3.54286 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.951 ; 2.65418 ; setSolutionTimer ; 7.18021 ; 0.0854787 ; cycleWatch ; 6001.45 ; 428.675 ; setupWatch ; 133.018 ; 133.018 ; restrictionTimer ; 412.382 ; 4.90931 ; preSmoothTimer ; 1808.53 ; 21.5301 ; upResidualTimer ; 781.449 ; 9.30296 ; postSmoothTimer ; 1728.44 ; 20.5766 ; commTimer ; 3385.24 ; 3.57848 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.507 ; 2.64889 ; setSolutionTimer ; 7.21221 ; 0.0858596 ; cycleWatch ; 6004.51 ; 428.894 ; setupWatch ; 132.588 ; 132.588 ; restrictionTimer ; 409.827 ; 4.87889 ; preSmoothTimer ; 1811.88 ; 21.57 ; upResidualTimer ; 780.38 ; 9.29024 ; postSmoothTimer ; 1732.71 ; 20.6275 ; commTimer ; 3351.33 ; 3.54263 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.874 ; 2.65326 ; setSolutionTimer ; 6.83629 ; 0.0813844 ; cycleWatch ; 6044.95 ; 431.782 ; setupWatch ; 131.811 ; 131.811 ; restrictionTimer ; 403.21 ; 4.80012 ; preSmoothTimer ; 1814.02 ; 21.5955 ; upResidualTimer ; 785.487 ; 9.35104 ; postSmoothTimer ; 1743.5 ; 20.7559 ; commTimer ; 3428.26 ; 3.62396 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.48 ; 2.64857 ; setSolutionTimer ; 7.02334 ; 0.0836112 ; cycleWatch ; 6046.82 ; 431.916 ; setupWatch ; 132.548 ; 132.548 ; restrictionTimer ; 398.155 ; 4.73995 ; preSmoothTimer ; 1818.7 ; 21.6512 ; upResidualTimer ; 785.279 ; 9.34856 ; postSmoothTimer ; 1748.67 ; 20.8175 ; commTimer ; 3400.15 ; 3.59424 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.315 ; 2.6466 ; setSolutionTimer ; 6.89976 ; 0.08214 ; cycleWatch ; 6083.13 ; 434.51 ; setupWatch ; 132.519 ; 132.519 ; restrictionTimer ; 426.079 ; 5.07237 ; preSmoothTimer ; 1804.05 ; 21.4768 ; upResidualTimer ; 774.51 ; 9.22036 ; postSmoothTimer ; 1792.39 ; 21.338 ; commTimer ; 3497.2 ; 3.69683 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.132 ; 2.64443 ; setSolutionTimer ; 6.97107 ; 0.0829889 ; cycleWatch ; 6085.37 ; 434.669 ; setupWatch ; 133.881 ; 133.881 ; restrictionTimer ; 422.37 ; 5.02821 ; preSmoothTimer ; 1807.98 ; 21.5235 ; upResidualTimer ; 774.164 ; 9.21623 ; postSmoothTimer ; 1797.2 ; 21.3953 ; commTimer ; 3462.22 ; 3.65985 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.56 ; 2.64953 ; setSolutionTimer ; 7.30986 ; 0.0870222 ; cycleWatch ; 6108.31 ; 436.308 ; setupWatch ; 132.948 ; 132.948 ; restrictionTimer ; 432.705 ; 5.15124 ; preSmoothTimer ; 1795.42 ; 21.3741 ; upResidualTimer ; 782.882 ; 9.32003 ; postSmoothTimer ; 1796.02 ; 21.3812 ; commTimer ; 3349.31 ; 3.5405 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.439 ; 2.64809 ; setSolutionTimer ; 7.35505 ; 0.0875602 ; cycleWatch ; 6114.31 ; 436.737 ; setupWatch ; 134.734 ; 134.734 ; restrictionTimer ; 425.743 ; 5.06837 ; preSmoothTimer ; 1801.73 ; 21.4491 ; upResidualTimer ; 783.176 ; 9.32352 ; postSmoothTimer ; 1801.19 ; 21.4427 ; commTimer ; 3321.16 ; 3.51074 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
correctionTimer ; 222.482 ; 2.6486 ; setSolutionTimer ; 7.31131 ; 0.0870394 ; cycleWatch ; 6109.36 ; 436.383 ; setupWatch ; 133.631 ; 133.631 ; restrictionTimer ; 434.174 ; 5.16873 ; preSmoothTimer ; 1788.65 ; 21.2935 ; upResidualTimer ; 787.734 ; 9.37779 ; postSmoothTimer ; 1797.33 ; 21.3968 ; commTimer ; 3337.01 ; 3.5275 ; timeToSolveWatch ; 6324.09 ; 6324.09 ;
