correctionTimer ; 140.19 ; 2.59611 ; setSolutionTimer ; 6.2586 ; 0.1159 ; cycleWatch ; 5945.66 ; 660.628 ; setupWatch ; 93.5414 ; 93.5414 ; restrictionTimer ; 388.76 ; 7.19927 ; preSmoothTimer ; 1732.26 ; 32.079 ; upResidualTimer ; 617.883 ; 11.4423 ; postSmoothTimer ; 1737.3 ; 32.1722 ; commTimer ; 4113.13 ; 6.38685 ; timeToSolveWatch ; 6135.37 ; 6135.37 ;
correctionTimer ; 146.848 ; 2.7194 ; setSolutionTimer ; 6.80679 ; 0.126052 ; cycleWatch ; 5995.4 ; 666.156 ; setupWatch ; 93.528 ; 93.528 ; restrictionTimer ; 358.965 ; 6.64751 ; preSmoothTimer ; 1764.84 ; 32.6821 ; upResidualTimer ; 624.101 ; 11.5574 ; postSmoothTimer ; 1777.18 ; 32.9108 ; commTimer ; 4224.84 ; 6.56031 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 146.977 ; 2.7218 ; setSolutionTimer ; 7.02063 ; 0.130012 ; cycleWatch ; 6009.85 ; 667.761 ; setupWatch ; 94.2636 ; 94.2636 ; restrictionTimer ; 355.173 ; 6.57729 ; preSmoothTimer ; 1785.63 ; 33.0672 ; upResidualTimer ; 618.744 ; 11.4582 ; postSmoothTimer ; 1792.09 ; 33.1868 ; commTimer ; 4190.16 ; 6.50646 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 147.143 ; 2.72488 ; setSolutionTimer ; 7.63121 ; 0.141319 ; cycleWatch ; 5995.52 ; 666.169 ; setupWatch ; 91.2981 ; 91.2981 ; restrictionTimer ; 358.365 ; 6.63639 ; preSmoothTimer ; 1786.78 ; 33.0884 ; upResidualTimer ; 613.831 ; 11.3672 ; postSmoothTimer ; 1777.08 ; 32.9089 ; commTimer ; 4121.64 ; 6.40006 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 146.985 ; 2.72194 ; setSolutionTimer ; 7.37427 ; 0.136561 ; cycleWatch ; 5995.97 ; 666.219 ; setupWatch ; 93.5291 ; 93.5291 ; restrictionTimer ; 348.611 ; 6.45577 ; preSmoothTimer ; 1792.81 ; 33.2002 ; upResidualTimer ; 615.329 ; 11.395 ; postSmoothTimer ; 1780.43 ; 32.971 ; commTimer ; 4112.15 ; 6.38533 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 146.845 ; 2.71935 ; setSolutionTimer ; 6.8631 ; 0.127095 ; cycleWatch ; 5997.87 ; 666.43 ; setupWatch ; 93.4925 ; 93.4925 ; restrictionTimer ; 355.214 ; 6.57804 ; preSmoothTimer ; 1777.57 ; 32.918 ; upResidualTimer ; 624.39 ; 11.5628 ; postSmoothTimer ; 1784.07 ; 33.0383 ; commTimer ; 4112.8 ; 6.38633 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 146.933 ; 2.72098 ; setSolutionTimer ; 7.1948 ; 0.133237 ; cycleWatch ; 6002.7 ; 666.967 ; setupWatch ; 94.6658 ; 94.6658 ; restrictionTimer ; 355.443 ; 6.58228 ; preSmoothTimer ; 1779.46 ; 32.9529 ; upResidualTimer ; 620.639 ; 11.4933 ; postSmoothTimer ; 1785.78 ; 33.07 ; commTimer ; 4160.92 ; 6.46105 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 147.049 ; 2.72313 ; setSolutionTimer ; 7.37123 ; 0.136504 ; cycleWatch ; 5998.8 ; 666.534 ; setupWatch ; 94.7239 ; 94.7239 ; restrictionTimer ; 346.268 ; 6.41237 ; preSmoothTimer ; 1788.01 ; 33.1114 ; upResidualTimer ; 620.642 ; 11.4934 ; postSmoothTimer ; 1780.31 ; 32.9688 ; commTimer ; 4123.52 ; 6.40298 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 147.118 ; 2.7244 ; setSolutionTimer ; 7.18396 ; 0.133036 ; cycleWatch ; 5996.93 ; 666.326 ; setupWatch ; 89.7526 ; 89.7526 ; restrictionTimer ; 344.76 ; 6.38445 ; preSmoothTimer ; 1788.64 ; 33.123 ; upResidualTimer ; 618.179 ; 11.4478 ; postSmoothTimer ; 1775.73 ; 32.8839 ; commTimer ; 4137.72 ; 6.42503 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 147 ; 2.72223 ; setSolutionTimer ; 7.00682 ; 0.129756 ; cycleWatch ; 5999.19 ; 666.577 ; setupWatch ; 93.1887 ; 93.1887 ; restrictionTimer ; 355.504 ; 6.58341 ; preSmoothTimer ; 1778.42 ; 32.9338 ; upResidualTimer ; 618.133 ; 11.4469 ; postSmoothTimer ; 1780.14 ; 32.9655 ; commTimer ; 4156.48 ; 6.45417 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
correctionTimer ; 146.932 ; 2.72096 ; setSolutionTimer ; 6.97962 ; 0.129252 ; cycleWatch ; 5990.29 ; 665.588 ; setupWatch ; 94.5464 ; 94.5464 ; restrictionTimer ; 356.613 ; 6.60395 ; preSmoothTimer ; 1777.1 ; 32.9092 ; upResidualTimer ; 620.614 ; 11.4929 ; postSmoothTimer ; 1776.67 ; 32.9013 ; commTimer ; 4126.8 ; 6.40807 ; timeToSolveWatch ; 6134.94 ; 6134.94 ;
