correctionTimer ; 258.098 ; 3.0726 ; setSolutionTimer ; 25.9393 ; 0.308802 ; cycleWatch ; 5664.75 ; 404.625 ; setupWatch ; 47.8019 ; 47.8019 ; restrictionTimer ; 396.06 ; 4.715 ; preSmoothTimer ; 1827.28 ; 21.7533 ; upResidualTimer ; 721.123 ; 8.58479 ; postSmoothTimer ; 1819.26 ; 21.6579 ; commTimer ; 2566.63 ; 2.70172 ; timeToSolveWatch ; 5921.09 ; 5921.09 ;
correctionTimer ; 261.127 ; 3.10866 ; setSolutionTimer ; 23.0257 ; 0.274115 ; cycleWatch ; 5710.02 ; 407.858 ; setupWatch ; 46.9646 ; 46.9646 ; restrictionTimer ; 387.92 ; 4.61809 ; preSmoothTimer ; 1845.14 ; 21.9659 ; upResidualTimer ; 722.1 ; 8.59643 ; postSmoothTimer ; 1855.15 ; 22.0851 ; commTimer ; 2567.79 ; 2.70293 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 260.679 ; 3.10333 ; setSolutionTimer ; 23.133 ; 0.275393 ; cycleWatch ; 5709.96 ; 407.854 ; setupWatch ; 46.7337 ; 46.7337 ; restrictionTimer ; 390.376 ; 4.64734 ; preSmoothTimer ; 1846.44 ; 21.9814 ; upResidualTimer ; 718.28 ; 8.55096 ; postSmoothTimer ; 1859.26 ; 22.134 ; commTimer ; 2567.25 ; 2.70237 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 259.597 ; 3.09044 ; setSolutionTimer ; 22.5495 ; 0.268447 ; cycleWatch ; 5713.1 ; 408.078 ; setupWatch ; 46.7336 ; 46.7336 ; restrictionTimer ; 393.067 ; 4.67937 ; preSmoothTimer ; 1838.11 ; 21.8822 ; upResidualTimer ; 724.577 ; 8.62591 ; postSmoothTimer ; 1858.52 ; 22.1252 ; commTimer ; 2572.07 ; 2.70744 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 259.742 ; 3.09217 ; setSolutionTimer ; 25.204 ; 0.300048 ; cycleWatch ; 5708.65 ; 407.761 ; setupWatch ; 47.6342 ; 47.6342 ; restrictionTimer ; 393.585 ; 4.68553 ; preSmoothTimer ; 1836.58 ; 21.864 ; upResidualTimer ; 722.996 ; 8.6071 ; postSmoothTimer ; 1853.6 ; 22.0667 ; commTimer ; 2564.25 ; 2.69921 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 260.296 ; 3.09876 ; setSolutionTimer ; 28.2865 ; 0.336744 ; cycleWatch ; 5712.58 ; 408.042 ; setupWatch ; 48.6339 ; 48.6339 ; restrictionTimer ; 390.617 ; 4.6502 ; preSmoothTimer ; 1840.08 ; 21.9057 ; upResidualTimer ; 719.337 ; 8.56353 ; postSmoothTimer ; 1858.15 ; 22.1209 ; commTimer ; 2563.85 ; 2.69879 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 260.83 ; 3.10512 ; setSolutionTimer ; 26.5135 ; 0.315637 ; cycleWatch ; 5716.6 ; 408.328 ; setupWatch ; 46.7197 ; 46.7197 ; restrictionTimer ; 392.324 ; 4.67052 ; preSmoothTimer ; 1831.7 ; 21.806 ; upResidualTimer ; 727.753 ; 8.66373 ; postSmoothTimer ; 1859.86 ; 22.1411 ; commTimer ; 2570.37 ; 2.70566 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 257.93 ; 3.07059 ; setSolutionTimer ; 24.5668 ; 0.292462 ; cycleWatch ; 5696.54 ; 406.896 ; setupWatch ; 48.0401 ; 48.0401 ; restrictionTimer ; 392.861 ; 4.67692 ; preSmoothTimer ; 1828.89 ; 21.7725 ; upResidualTimer ; 731.713 ; 8.71087 ; postSmoothTimer ; 1837.93 ; 21.8802 ; commTimer ; 2580.37 ; 2.71618 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 344.879 ; 4.10571 ; setSolutionTimer ; 28.5132 ; 0.339443 ; cycleWatch ; 5775.85 ; 412.561 ; setupWatch ; 47.6144 ; 47.6144 ; restrictionTimer ; 356.668 ; 4.24605 ; preSmoothTimer ; 1880.74 ; 22.3898 ; upResidualTimer ; 712.264 ; 8.47933 ; postSmoothTimer ; 1840.63 ; 21.9122 ; commTimer ; 1820.07 ; 1.91587 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 349.637 ; 4.16234 ; setSolutionTimer ; 25.9376 ; 0.308782 ; cycleWatch ; 5795.97 ; 413.998 ; setupWatch ; 46.9448 ; 46.9448 ; restrictionTimer ; 353.485 ; 4.20816 ; preSmoothTimer ; 1889.89 ; 22.4987 ; upResidualTimer ; 709.417 ; 8.44544 ; postSmoothTimer ; 1859.89 ; 22.1416 ; commTimer ; 1784.08 ; 1.87797 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 349.392 ; 4.15943 ; setSolutionTimer ; 26.2601 ; 0.31262 ; cycleWatch ; 5797.13 ; 414.081 ; setupWatch ; 47.4675 ; 47.4675 ; restrictionTimer ; 351.192 ; 4.18085 ; preSmoothTimer ; 1890.47 ; 22.5057 ; upResidualTimer ; 710.865 ; 8.46268 ; postSmoothTimer ; 1861.09 ; 22.1559 ; commTimer ; 1783.34 ; 1.8772 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
correctionTimer ; 349.95 ; 4.16607 ; setSolutionTimer ; 26.645 ; 0.317203 ; cycleWatch ; 5798.25 ; 414.161 ; setupWatch ; 46.7106 ; 46.7106 ; restrictionTimer ; 351.502 ; 4.18455 ; preSmoothTimer ; 1887.49 ; 22.4702 ; upResidualTimer ; 713.182 ; 8.49027 ; postSmoothTimer ; 1860.67 ; 22.1509 ; commTimer ; 1784.8 ; 1.87874 ; timeToSolveWatch ; 5920.51 ; 5920.51 ;
