correctionTimer ; 211.715 ; 2.52041 ; setSolutionTimer ; 5.47724 ; 0.0652053 ; cycleWatch ; 4784.02 ; 341.716 ; setupWatch ; 113.756 ; 113.756 ; restrictionTimer ; 323.36 ; 3.84952 ; preSmoothTimer ; 1480.52 ; 17.6253 ; upResidualTimer ; 603.217 ; 7.18116 ; postSmoothTimer ; 1446.98 ; 17.2259 ; commTimer ; 2085.25 ; 2.20428 ; timeToSolveWatch ; 5047.65 ; 5047.65 ;
correctionTimer ; 221.943 ; 2.64217 ; setSolutionTimer ; 6.45893 ; 0.0768921 ; cycleWatch ; 4809.62 ; 343.544 ; setupWatch ; 114.25 ; 114.25 ; restrictionTimer ; 316.399 ; 3.76666 ; preSmoothTimer ; 1488.14 ; 17.7159 ; upResidualTimer ; 609.741 ; 7.25883 ; postSmoothTimer ; 1451.06 ; 17.2745 ; commTimer ; 2089.48 ; 2.20876 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 222.057 ; 2.64353 ; setSolutionTimer ; 6.16097 ; 0.0733449 ; cycleWatch ; 4814.41 ; 343.887 ; setupWatch ; 114.416 ; 114.416 ; restrictionTimer ; 311.691 ; 3.71061 ; preSmoothTimer ; 1495.57 ; 17.8044 ; upResidualTimer ; 607.491 ; 7.23203 ; postSmoothTimer ; 1458.7 ; 17.3655 ; commTimer ; 2112.92 ; 2.23353 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.91 ; 2.64178 ; setSolutionTimer ; 6.22069 ; 0.0740558 ; cycleWatch ; 4817.77 ; 344.126 ; setupWatch ; 113.771 ; 113.771 ; restrictionTimer ; 310.077 ; 3.69139 ; preSmoothTimer ; 1496.13 ; 17.811 ; upResidualTimer ; 608.705 ; 7.24649 ; postSmoothTimer ; 1462.23 ; 17.4075 ; commTimer ; 2122.16 ; 2.24329 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.906 ; 2.64174 ; setSolutionTimer ; 6.18835 ; 0.0736709 ; cycleWatch ; 4822.63 ; 344.473 ; setupWatch ; 113.978 ; 113.978 ; restrictionTimer ; 311.983 ; 3.71408 ; preSmoothTimer ; 1495.07 ; 17.7984 ; upResidualTimer ; 607.925 ; 7.2372 ; postSmoothTimer ; 1460.31 ; 17.3846 ; commTimer ; 2118.91 ; 2.23986 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.81 ; 2.64059 ; setSolutionTimer ; 6.5192 ; 0.0776095 ; cycleWatch ; 4820.3 ; 344.307 ; setupWatch ; 114.234 ; 114.234 ; restrictionTimer ; 321.215 ; 3.82399 ; preSmoothTimer ; 1486.24 ; 17.6934 ; upResidualTimer ; 607.078 ; 7.22712 ; postSmoothTimer ; 1454.6 ; 17.3167 ; commTimer ; 2105.11 ; 2.22527 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 222.15 ; 2.64464 ; setSolutionTimer ; 6.54807 ; 0.0779532 ; cycleWatch ; 4814.18 ; 343.87 ; setupWatch ; 113.599 ; 113.599 ; restrictionTimer ; 317.416 ; 3.77877 ; preSmoothTimer ; 1486.7 ; 17.6988 ; upResidualTimer ; 610.838 ; 7.27188 ; postSmoothTimer ; 1461.35 ; 17.397 ; commTimer ; 2102.64 ; 2.22267 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.92 ; 2.64191 ; setSolutionTimer ; 6.12077 ; 0.0728664 ; cycleWatch ; 4814.64 ; 343.903 ; setupWatch ; 113.611 ; 113.611 ; restrictionTimer ; 312.045 ; 3.71482 ; preSmoothTimer ; 1491.94 ; 17.7612 ; upResidualTimer ; 611.262 ; 7.27693 ; postSmoothTimer ; 1464.33 ; 17.4324 ; commTimer ; 2115.91 ; 2.23669 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.997 ; 2.64282 ; setSolutionTimer ; 6.48902 ; 0.0772502 ; cycleWatch ; 4814.66 ; 343.904 ; setupWatch ; 114.416 ; 114.416 ; restrictionTimer ; 319.049 ; 3.79821 ; preSmoothTimer ; 1482.03 ; 17.6432 ; upResidualTimer ; 613.888 ; 7.30819 ; postSmoothTimer ; 1459.7 ; 17.3774 ; commTimer ; 2108.91 ; 2.22929 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.948 ; 2.64224 ; setSolutionTimer ; 6.29282 ; 0.0749146 ; cycleWatch ; 4813.99 ; 343.857 ; setupWatch ; 113.941 ; 113.941 ; restrictionTimer ; 315.53 ; 3.75631 ; preSmoothTimer ; 1491.6 ; 17.7572 ; upResidualTimer ; 608.295 ; 7.24161 ; postSmoothTimer ; 1453.25 ; 17.3005 ; commTimer ; 2099.67 ; 2.21953 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.978 ; 2.64259 ; setSolutionTimer ; 6.73187 ; 0.0801413 ; cycleWatch ; 4813.87 ; 343.848 ; setupWatch ; 114.448 ; 114.448 ; restrictionTimer ; 324.274 ; 3.86041 ; preSmoothTimer ; 1491.61 ; 17.7572 ; upResidualTimer ; 598.838 ; 7.12903 ; postSmoothTimer ; 1451.22 ; 17.2764 ; commTimer ; 2100.42 ; 2.22032 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.836 ; 2.6409 ; setSolutionTimer ; 6.47004 ; 0.0770242 ; cycleWatch ; 4808.53 ; 343.467 ; setupWatch ; 114.322 ; 114.322 ; restrictionTimer ; 317.737 ; 3.78258 ; preSmoothTimer ; 1492.31 ; 17.7656 ; upResidualTimer ; 605.215 ; 7.20494 ; postSmoothTimer ; 1447.93 ; 17.2372 ; commTimer ; 2084.1 ; 2.20307 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 222.1 ; 2.64404 ; setSolutionTimer ; 6.42761 ; 0.0765192 ; cycleWatch ; 4805.9 ; 343.278 ; setupWatch ; 113.587 ; 113.587 ; restrictionTimer ; 321.069 ; 3.82225 ; preSmoothTimer ; 1487.53 ; 17.7087 ; upResidualTimer ; 606.727 ; 7.22294 ; postSmoothTimer ; 1448.31 ; 17.2418 ; commTimer ; 2079.12 ; 2.1978 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 221.907 ; 2.64175 ; setSolutionTimer ; 6.22457 ; 0.074102 ; cycleWatch ; 4803.44 ; 343.103 ; setupWatch ; 114.061 ; 114.061 ; restrictionTimer ; 310.095 ; 3.69161 ; preSmoothTimer ; 1499.69 ; 17.8534 ; upResidualTimer ; 605.819 ; 7.21213 ; postSmoothTimer ; 1445.27 ; 17.2056 ; commTimer ; 2083.68 ; 2.20262 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 222.604 ; 2.65005 ; setSolutionTimer ; 6.47743 ; 0.0771123 ; cycleWatch ; 4797.36 ; 342.668 ; setupWatch ; 113.981 ; 113.981 ; restrictionTimer ; 315.231 ; 3.75275 ; preSmoothTimer ; 1491.25 ; 17.753 ; upResidualTimer ; 608.576 ; 7.24495 ; postSmoothTimer ; 1438.84 ; 17.129 ; commTimer ; 2076.46 ; 2.19499 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 212.579 ; 2.5307 ; setSolutionTimer ; 5.8552 ; 0.0697047 ; cycleWatch ; 4786.73 ; 341.909 ; setupWatch ; 114.063 ; 114.063 ; restrictionTimer ; 312.431 ; 3.71941 ; preSmoothTimer ; 1498.71 ; 17.8418 ; upResidualTimer ; 603.944 ; 7.18981 ; postSmoothTimer ; 1448.65 ; 17.2458 ; commTimer ; 1999.78 ; 2.11393 ; timeToSolveWatch ; 5047.24 ; 5047.24 ;
correctionTimer ; 215.412 ; 2.56443 ; setSolutionTimer ; 5.73907 ; 0.0683222 ; cycleWatch ; 4806.76 ; 343.34 ; setupWatch ; 113.465 ; 113.465 ; restrictionTimer ; 324.666 ; 3.86507 ; preSmoothTimer ; 1490.56 ; 17.7447 ; upResidualTimer ; 600.766 ; 7.15197 ; postSmoothTimer ; 1454.46 ; 17.315 ; commTimer ; 2115.23 ; 2.23598 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.816 ; 2.68828 ; setSolutionTimer ; 6.76033 ; 0.0804801 ; cycleWatch ; 4822.01 ; 344.43 ; setupWatch ; 114.35 ; 114.35 ; restrictionTimer ; 317.892 ; 3.78443 ; preSmoothTimer ; 1495.14 ; 17.7992 ; upResidualTimer ; 602.608 ; 7.1739 ; postSmoothTimer ; 1456.9 ; 17.3441 ; commTimer ; 2096.83 ; 2.21652 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.996 ; 2.69042 ; setSolutionTimer ; 6.59666 ; 0.0785316 ; cycleWatch ; 4824.48 ; 344.605 ; setupWatch ; 113.962 ; 113.962 ; restrictionTimer ; 316.304 ; 3.76552 ; preSmoothTimer ; 1495.66 ; 17.8055 ; upResidualTimer ; 603.953 ; 7.18991 ; postSmoothTimer ; 1461.29 ; 17.3964 ; commTimer ; 2110.49 ; 2.23096 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.719 ; 2.68713 ; setSolutionTimer ; 6.34476 ; 0.0755328 ; cycleWatch ; 4828.51 ; 344.894 ; setupWatch ; 113.426 ; 113.426 ; restrictionTimer ; 316.242 ; 3.76479 ; preSmoothTimer ; 1494.33 ; 17.7896 ; upResidualTimer ; 605.715 ; 7.21089 ; postSmoothTimer ; 1463.79 ; 17.426 ; commTimer ; 2116.65 ; 2.23748 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.904 ; 2.68933 ; setSolutionTimer ; 6.66402 ; 0.0793336 ; cycleWatch ; 4831 ; 345.072 ; setupWatch ; 113.682 ; 113.682 ; restrictionTimer ; 323.498 ; 3.85116 ; preSmoothTimer ; 1488.33 ; 17.7182 ; upResidualTimer ; 604.129 ; 7.19201 ; postSmoothTimer ; 1462.49 ; 17.4106 ; commTimer ; 2111.69 ; 2.23223 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.744 ; 2.68743 ; setSolutionTimer ; 6.39048 ; 0.0760772 ; cycleWatch ; 4830.63 ; 345.045 ; setupWatch ; 114.442 ; 114.442 ; restrictionTimer ; 318.686 ; 3.79388 ; preSmoothTimer ; 1495.83 ; 17.8074 ; upResidualTimer ; 601.853 ; 7.16492 ; postSmoothTimer ; 1461.48 ; 17.3986 ; commTimer ; 2113.63 ; 2.23428 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.838 ; 2.68854 ; setSolutionTimer ; 6.70294 ; 0.0797969 ; cycleWatch ; 4825.12 ; 344.652 ; setupWatch ; 114.322 ; 114.322 ; restrictionTimer ; 321.47 ; 3.82702 ; preSmoothTimer ; 1490.33 ; 17.742 ; upResidualTimer ; 604.455 ; 7.19589 ; postSmoothTimer ; 1462 ; 17.4048 ; commTimer ; 2105.4 ; 2.22558 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.825 ; 2.68839 ; setSolutionTimer ; 6.45737 ; 0.0768735 ; cycleWatch ; 4825.83 ; 344.702 ; setupWatch ; 114.16 ; 114.16 ; restrictionTimer ; 315.033 ; 3.75039 ; preSmoothTimer ; 1494.93 ; 17.7968 ; upResidualTimer ; 606.505 ; 7.2203 ; postSmoothTimer ; 1466.69 ; 17.4606 ; commTimer ; 2115.15 ; 2.23589 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.863 ; 2.68885 ; setSolutionTimer ; 6.65326 ; 0.0792055 ; cycleWatch ; 4827.91 ; 344.851 ; setupWatch ; 114.11 ; 114.11 ; restrictionTimer ; 323.34 ; 3.84929 ; preSmoothTimer ; 1486.54 ; 17.6969 ; upResidualTimer ; 606.48 ; 7.22 ; postSmoothTimer ; 1461.81 ; 17.4025 ; commTimer ; 2106.15 ; 2.22637 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.767 ; 2.6877 ; setSolutionTimer ; 6.4352 ; 0.0766095 ; cycleWatch ; 4826.81 ; 344.772 ; setupWatch ; 113.373 ; 113.373 ; restrictionTimer ; 318.501 ; 3.79168 ; preSmoothTimer ; 1492.15 ; 17.7636 ; upResidualTimer ; 606.135 ; 7.2159 ; postSmoothTimer ; 1459.34 ; 17.3731 ; commTimer ; 2106.17 ; 2.22639 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.912 ; 2.68942 ; setSolutionTimer ; 6.76557 ; 0.0805425 ; cycleWatch ; 4826.08 ; 344.72 ; setupWatch ; 113.76 ; 113.76 ; restrictionTimer ; 321.742 ; 3.83026 ; preSmoothTimer ; 1490.95 ; 17.7494 ; upResidualTimer ; 603.611 ; 7.18585 ; postSmoothTimer ; 1456.77 ; 17.3425 ; commTimer ; 2104.44 ; 2.22456 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.834 ; 2.68851 ; setSolutionTimer ; 6.86128 ; 0.0816819 ; cycleWatch ; 4821.9 ; 344.422 ; setupWatch ; 114.174 ; 114.174 ; restrictionTimer ; 321.606 ; 3.82864 ; preSmoothTimer ; 1491.38 ; 17.7545 ; upResidualTimer ; 603.492 ; 7.18443 ; postSmoothTimer ; 1457.07 ; 17.346 ; commTimer ; 2089.51 ; 2.20878 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 226.114 ; 2.69183 ; setSolutionTimer ; 6.81445 ; 0.0811244 ; cycleWatch ; 4823.68 ; 344.549 ; setupWatch ; 114.255 ; 114.255 ; restrictionTimer ; 322.877 ; 3.84377 ; preSmoothTimer ; 1490.62 ; 17.7455 ; upResidualTimer ; 603.1 ; 7.17977 ; postSmoothTimer ; 1451.73 ; 17.2825 ; commTimer ; 2093.93 ; 2.21346 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.884 ; 2.6891 ; setSolutionTimer ; 6.73705 ; 0.080203 ; cycleWatch ; 4820.86 ; 344.347 ; setupWatch ; 114.115 ; 114.115 ; restrictionTimer ; 315.721 ; 3.75858 ; preSmoothTimer ; 1497.53 ; 17.8278 ; upResidualTimer ; 603.478 ; 7.18427 ; postSmoothTimer ; 1451.64 ; 17.2814 ; commTimer ; 2093.6 ; 2.21311 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 226.26 ; 2.69357 ; setSolutionTimer ; 6.35257 ; 0.0756258 ; cycleWatch ; 4816.68 ; 344.049 ; setupWatch ; 114.373 ; 114.373 ; restrictionTimer ; 313.748 ; 3.7351 ; preSmoothTimer ; 1497.26 ; 17.8245 ; upResidualTimer ; 605.846 ; 7.21245 ; postSmoothTimer ; 1446.02 ; 17.2146 ; commTimer ; 2100.66 ; 2.22057 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 216.859 ; 2.58166 ; setSolutionTimer ; 6.12806 ; 0.0729532 ; cycleWatch ; 4811.9 ; 343.707 ; setupWatch ; 114.306 ; 114.306 ; restrictionTimer ; 319.318 ; 3.80141 ; preSmoothTimer ; 1500.59 ; 17.8642 ; upResidualTimer ; 596.508 ; 7.10129 ; postSmoothTimer ; 1456.14 ; 17.335 ; commTimer ; 2036.75 ; 2.15301 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 215.708 ; 2.56795 ; setSolutionTimer ; 5.90471 ; 0.0702942 ; cycleWatch ; 4817.27 ; 344.09 ; setupWatch ; 114.145 ; 114.145 ; restrictionTimer ; 327.81 ; 3.9025 ; preSmoothTimer ; 1490.66 ; 17.7459 ; upResidualTimer ; 597.124 ; 7.10862 ; postSmoothTimer ; 1465.64 ; 17.4481 ; commTimer ; 2164.21 ; 2.28775 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 226.061 ; 2.6912 ; setSolutionTimer ; 6.34776 ; 0.0755686 ; cycleWatch ; 4833.8 ; 345.271 ; setupWatch ; 114.405 ; 114.405 ; restrictionTimer ; 309.08 ; 3.67953 ; preSmoothTimer ; 1501.11 ; 17.8703 ; upResidualTimer ; 605.743 ; 7.21122 ; postSmoothTimer ; 1463.53 ; 17.4229 ; commTimer ; 2145.13 ; 2.26758 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.919 ; 2.68951 ; setSolutionTimer ; 6.37293 ; 0.0758682 ; cycleWatch ; 4836.52 ; 345.465 ; setupWatch ; 114.465 ; 114.465 ; restrictionTimer ; 318.725 ; 3.79434 ; preSmoothTimer ; 1497.85 ; 17.8316 ; upResidualTimer ; 599.542 ; 7.13741 ; postSmoothTimer ; 1466.5 ; 17.4583 ; commTimer ; 2160.84 ; 2.28418 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.792 ; 2.688 ; setSolutionTimer ; 6.42054 ; 0.076435 ; cycleWatch ; 4838.31 ; 345.593 ; setupWatch ; 114.289 ; 114.289 ; restrictionTimer ; 313.855 ; 3.73636 ; preSmoothTimer ; 1496.63 ; 17.817 ; upResidualTimer ; 605.621 ; 7.20977 ; postSmoothTimer ; 1473.64 ; 17.5433 ; commTimer ; 2155.59 ; 2.27864 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
correctionTimer ; 225.883 ; 2.68909 ; setSolutionTimer ; 6.67105 ; 0.0794173 ; cycleWatch ; 4832.6 ; 345.186 ; setupWatch ; 113.744 ; 113.744 ; restrictionTimer ; 321.135 ; 3.82303 ; preSmoothTimer ; 1486.86 ; 17.7007 ; upResidualTimer ; 607.813 ; 7.23587 ; postSmoothTimer ; 1476.43 ; 17.5766 ; commTimer ; 2143.81 ; 2.26618 ; timeToSolveWatch ; 5047.23 ; 5047.23 ;
