correctionTimer ; 127.451 ; 2.65523 ; setSolutionTimer ; 4.65666 ; 0.0970137 ; cycleWatch ; 6994.62 ; 874.328 ; setupWatch ; 97.6682 ; 97.6682 ; restrictionTimer ; 264.047 ; 5.50098 ; preSmoothTimer ; 2708.12 ; 56.4193 ; upResidualTimer ; 468.581 ; 9.7621 ; postSmoothTimer ; 2697.33 ; 56.1943 ; commTimer ; 4514.23 ; 5.41275 ; timeToSolveWatch ; 7123.57 ; 7123.57 ;
correctionTimer ; 127.31 ; 2.65228 ; setSolutionTimer ; 4.7561 ; 0.0990853 ; cycleWatch ; 6999.26 ; 874.908 ; setupWatch ; 101.201 ; 101.201 ; restrictionTimer ; 258.94 ; 5.39459 ; preSmoothTimer ; 2715.37 ; 56.5702 ; upResidualTimer ; 470.688 ; 9.806 ; postSmoothTimer ; 2699.38 ; 56.237 ; commTimer ; 4519.03 ; 5.4185 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.327 ; 2.65265 ; setSolutionTimer ; 4.70377 ; 0.0979952 ; cycleWatch ; 6996.6 ; 874.574 ; setupWatch ; 101.201 ; 101.201 ; restrictionTimer ; 264.657 ; 5.51368 ; preSmoothTimer ; 2710.14 ; 56.4613 ; upResidualTimer ; 470.28 ; 9.7975 ; postSmoothTimer ; 2698.41 ; 56.2168 ; commTimer ; 4516.92 ; 5.41597 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.363 ; 2.65339 ; setSolutionTimer ; 4.78708 ; 0.0997308 ; cycleWatch ; 6998.03 ; 874.754 ; setupWatch ; 101.201 ; 101.201 ; restrictionTimer ; 255.328 ; 5.31932 ; preSmoothTimer ; 2714.65 ; 56.5552 ; upResidualTimer ; 474.831 ; 9.89231 ; postSmoothTimer ; 2697.05 ; 56.1885 ; commTimer ; 4503.22 ; 5.39954 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.472 ; 2.65568 ; setSolutionTimer ; 4.66925 ; 0.097276 ; cycleWatch ; 6999.13 ; 874.892 ; setupWatch ; 100.288 ; 100.288 ; restrictionTimer ; 265.106 ; 5.52304 ; preSmoothTimer ; 2712 ; 56.5 ; upResidualTimer ; 469.319 ; 9.77748 ; postSmoothTimer ; 2698.05 ; 56.2093 ; commTimer ; 4534.2 ; 5.43669 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.412 ; 2.65442 ; setSolutionTimer ; 4.63374 ; 0.0965363 ; cycleWatch ; 7000.29 ; 875.037 ; setupWatch ; 101.894 ; 101.894 ; restrictionTimer ; 259.52 ; 5.40666 ; preSmoothTimer ; 2715.38 ; 56.5705 ; upResidualTimer ; 471.409 ; 9.82101 ; postSmoothTimer ; 2701.03 ; 56.2715 ; commTimer ; 4535.25 ; 5.43796 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.412 ; 2.65442 ; setSolutionTimer ; 4.74938 ; 0.0989453 ; cycleWatch ; 6997.19 ; 874.649 ; setupWatch ; 101.893 ; 101.893 ; restrictionTimer ; 266.416 ; 5.55034 ; preSmoothTimer ; 2709.55 ; 56.449 ; upResidualTimer ; 470.55 ; 9.80313 ; postSmoothTimer ; 2699.23 ; 56.2339 ; commTimer ; 4529.83 ; 5.43145 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.414 ; 2.65445 ; setSolutionTimer ; 4.78024 ; 0.0995883 ; cycleWatch ; 6999.41 ; 874.926 ; setupWatch ; 100.194 ; 100.194 ; restrictionTimer ; 258.133 ; 5.37777 ; preSmoothTimer ; 2715.56 ; 56.5741 ; upResidualTimer ; 471.969 ; 9.83269 ; postSmoothTimer ; 2698.98 ; 56.2288 ; commTimer ; 4519.47 ; 5.41902 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.501 ; 2.65626 ; setSolutionTimer ; 4.80952 ; 0.100198 ; cycleWatch ; 6999.46 ; 874.933 ; setupWatch ; 101.753 ; 101.753 ; restrictionTimer ; 269.876 ; 5.62241 ; preSmoothTimer ; 2707.33 ; 56.4028 ; upResidualTimer ; 469.42 ; 9.77959 ; postSmoothTimer ; 2697.6 ; 56.2 ; commTimer ; 4530.52 ; 5.43227 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.477 ; 2.65577 ; setSolutionTimer ; 4.85576 ; 0.101162 ; cycleWatch ; 7000.37 ; 875.046 ; setupWatch ; 105.199 ; 105.199 ; restrictionTimer ; 261.161 ; 5.44085 ; preSmoothTimer ; 2714.45 ; 56.5511 ; upResidualTimer ; 470.561 ; 9.80336 ; postSmoothTimer ; 2700.18 ; 56.2537 ; commTimer ; 4524.95 ; 5.4256 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
correctionTimer ; 127.511 ; 2.65649 ; setSolutionTimer ; 4.83605 ; 0.100751 ; cycleWatch ; 6997.6 ; 874.7 ; setupWatch ; 106.419 ; 106.419 ; restrictionTimer ; 267.49 ; 5.57271 ; preSmoothTimer ; 2708.45 ; 56.4261 ; upResidualTimer ; 470.607 ; 9.80432 ; postSmoothTimer ; 2699.14 ; 56.2321 ; commTimer ; 4521.58 ; 5.42156 ; timeToSolveWatch ; 7123.14 ; 7123.14 ;
