correctionTimer ; 244.24 ; 2.90761 ; setSolutionTimer ; 9.23283 ; 0.109915 ; cycleWatch ; 5110.68 ; 365.049 ; setupWatch ; 42.2722 ; 42.2722 ; restrictionTimer ; 337.137 ; 4.01354 ; preSmoothTimer ; 1661.4 ; 19.7786 ; upResidualTimer ; 639.721 ; 7.61572 ; postSmoothTimer ; 1648.94 ; 19.6302 ; commTimer ; 2207.22 ; 2.33075 ; timeToSolveWatch ; 5357.5 ; 5357.5 ;
correctionTimer ; 246.516 ; 2.93472 ; setSolutionTimer ; 9.58429 ; 0.114099 ; cycleWatch ; 5162.58 ; 368.756 ; setupWatch ; 43.7101 ; 43.7101 ; restrictionTimer ; 340.804 ; 4.05719 ; preSmoothTimer ; 1663.14 ; 19.7993 ; upResidualTimer ; 641.691 ; 7.63917 ; postSmoothTimer ; 1682.88 ; 20.0343 ; commTimer ; 2220.89 ; 2.34519 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 246.474 ; 2.93422 ; setSolutionTimer ; 8.9404 ; 0.106433 ; cycleWatch ; 5161.91 ; 368.708 ; setupWatch ; 41.9083 ; 41.9083 ; restrictionTimer ; 340.271 ; 4.05084 ; preSmoothTimer ; 1662.2 ; 19.7881 ; upResidualTimer ; 644.586 ; 7.67364 ; postSmoothTimer ; 1686.72 ; 20.08 ; commTimer ; 2161.95 ; 2.28294 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 246.776 ; 2.93781 ; setSolutionTimer ; 9.58253 ; 0.114078 ; cycleWatch ; 5150.53 ; 367.895 ; setupWatch ; 43.6239 ; 43.6239 ; restrictionTimer ; 340.398 ; 4.05236 ; preSmoothTimer ; 1660.06 ; 19.7627 ; upResidualTimer ; 645.678 ; 7.68664 ; postSmoothTimer ; 1677.38 ; 19.9688 ; commTimer ; 2160.33 ; 2.28123 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 246.505 ; 2.93458 ; setSolutionTimer ; 8.99577 ; 0.107093 ; cycleWatch ; 5159.6 ; 368.543 ; setupWatch ; 42.3849 ; 42.3849 ; restrictionTimer ; 339.925 ; 4.04673 ; preSmoothTimer ; 1661.38 ; 19.7783 ; upResidualTimer ; 645.509 ; 7.68463 ; postSmoothTimer ; 1685.44 ; 20.0648 ; commTimer ; 2154.1 ; 2.27465 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 246.857 ; 2.93877 ; setSolutionTimer ; 9.68921 ; 0.115348 ; cycleWatch ; 5148.09 ; 367.721 ; setupWatch ; 43.6563 ; 43.6563 ; restrictionTimer ; 339.447 ; 4.04104 ; preSmoothTimer ; 1660.1 ; 19.7631 ; upResidualTimer ; 646.326 ; 7.69435 ; postSmoothTimer ; 1675.63 ; 19.9479 ; commTimer ; 2152.73 ; 2.27321 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 246.467 ; 2.93413 ; setSolutionTimer ; 8.75334 ; 0.104206 ; cycleWatch ; 5144.81 ; 367.487 ; setupWatch ; 42.0743 ; 42.0743 ; restrictionTimer ; 338.934 ; 4.03493 ; preSmoothTimer ; 1661.66 ; 19.7816 ; upResidualTimer ; 645.987 ; 7.69032 ; postSmoothTimer ; 1674.89 ; 19.9392 ; commTimer ; 2154.77 ; 2.27536 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 244.383 ; 2.90932 ; setSolutionTimer ; 9.44791 ; 0.112475 ; cycleWatch ; 5128.97 ; 366.355 ; setupWatch ; 43.6757 ; 43.6757 ; restrictionTimer ; 338.794 ; 4.03326 ; preSmoothTimer ; 1659.78 ; 19.7592 ; upResidualTimer ; 646.797 ; 7.69997 ; postSmoothTimer ; 1664.83 ; 19.8195 ; commTimer ; 2163.54 ; 2.28463 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 334.185 ; 3.9784 ; setSolutionTimer ; 12.2438 ; 0.14576 ; cycleWatch ; 5216.78 ; 372.627 ; setupWatch ; 43.3227 ; 43.3227 ; restrictionTimer ; 290.628 ; 3.45986 ; preSmoothTimer ; 1718.87 ; 20.4627 ; upResidualTimer ; 633.591 ; 7.54275 ; postSmoothTimer ; 1662.29 ; 19.7892 ; commTimer ; 1399.51 ; 1.47783 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 336.928 ; 4.01105 ; setSolutionTimer ; 12.4372 ; 0.148062 ; cycleWatch ; 5240.9 ; 374.35 ; setupWatch ; 44.1668 ; 44.1668 ; restrictionTimer ; 296.625 ; 3.53125 ; preSmoothTimer ; 1714.67 ; 20.4127 ; upResidualTimer ; 632.047 ; 7.52437 ; postSmoothTimer ; 1686.38 ; 20.0759 ; commTimer ; 1394.16 ; 1.47218 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
correctionTimer ; 337.183 ; 4.01409 ; setSolutionTimer ; 13.0023 ; 0.154789 ; cycleWatch ; 5255.9 ; 375.422 ; setupWatch ; 41.7911 ; 41.7911 ; restrictionTimer ; 297.36 ; 3.54 ; preSmoothTimer ; 1710.15 ; 20.3589 ; upResidualTimer ; 635.929 ; 7.57058 ; postSmoothTimer ; 1699.16 ; 20.2281 ; commTimer ; 1343.57 ; 1.41877 ; timeToSolveWatch ; 5357.08 ; 5357.08 ;
